"","genes","logFC","logCPM","F","PValue","FDR"
"8766","Gm10419",1.23183478925637,1.67360307012166,26.7826521638686,1.33877150415362e-05,2.11537131178271e-05
"5639","Cpt2",0.51014113414718,4.27706678790617,26.7794368717884,1.3399588741657e-05,2.11698622870965e-05
"34184","Txn1",-0.213730273588596,8.92537235619417,28.1899324455387,1.34263869523528e-05,2.12095836324793e-05
"5700","Crnkl1",0.305960221137739,6.19204071508911,26.7710629113786,1.34305655892791e-05,2.12135675799579e-05
"6699","Dnmt3a",0.253634773244529,7.32036267943711,27.4326149027671,1.34343648381096e-05,2.12169513754309e-05
"7709","Fam212a",3.50534081884989,-0.22055773649033,26.7639390742088,1.34569781632446e-05,2.1250043825422e-05
"30349","Rpl34-ps1",-0.423111428280959,5.03211266941352,27.2952651207495,1.34975791354129e-05,2.1311529078787e-05
"332","1700040D17Rik",1.98439270671458,0.639704552632849,26.6980203763675,1.3704026868596e-05,2.16348248122761e-05
"23628","Marc2",0.36447229600736,6.2909658079516,30.0197655463318,1.37379122607903e-05,2.16856467578181e-05
"29572","R74862",1.59700057092513,1.18834973107893,26.6610205683723,1.38448111229322e-05,2.18516956032474e-05
"28226","Pdk1",-0.890007953201203,6.16832445051035,69.8771193809475,1.40202411744333e-05,2.21258550947275e-05
"7482","Exosc1",-0.350306454135877,5.3024199112749,26.6080753112351,1.4048958940698e-05,2.21684435287293e-05
"4164","COX3",2.10753745635248,3.55205178260674,59.9769491524702,1.42271296908574e-05,2.24468205632614e-05
"19628","Hnf1b",5.96938265240261,-0.472896632174236,27.2315480053808,1.42898850064738e-05,2.25430550089807e-05
"32606","Suz12",-0.194655402903688,8.23277773751346,26.540460392826,1.43143536444858e-05,2.2578873912003e-05
"32296","Srp54c",0.446270055898129,4.36098489076096,26.53664887434,1.43294726541028e-05,2.25999380879156e-05
"34500","Usp45",-0.324802727389538,5.53726428236405,26.5323686874175,1.43464710316754e-05,2.26239607833256e-05
"31967","Snx13",-0.228543646625261,6.8934194705217,26.5159523772958,1.44118667658625e-05,2.27242893654562e-05
"19903","Ier2",-0.281427847897487,6.59936211303476,26.6229928913582,1.44811768563086e-05,2.28307645462979e-05
"4380","Cbr4",0.505466637646369,4.02883379256273,26.4777658755926,1.45652198393915e-05,2.29604382670699e-05
"30673","Scamp5",0.373674854284598,5.11215274297416,26.4741821710769,1.45797007601418e-05,2.29804367594308e-05
"31170","Sigmar1",-0.282079876664163,6.25316338265613,26.4685586717072,1.4602455002815e-05,2.30134690844365e-05
"6175","D930015E06Rik",-0.267746038028119,6.25183638624219,26.4427601960193,1.47073296794725e-05,2.31758991564909e-05
"5171","Cib1",0.401113932625502,4.74026823592151,26.427713642918,1.47688670952897e-05,2.32700065405665e-05
"22738","LOC108168987",1.54992401889533,1.04695791763359,26.4185785548026,1.48063618154172e-05,2.33262134653565e-05
"25580","Mto1",0.450548287790326,4.27686226174409,26.3993726409568,1.48855237141588e-05,2.34480417222049e-05
"34516","Ust",-0.440055008825717,4.65531793196807,26.3889965673818,1.49284790931851e-05,2.35128136270893e-05
"28467","Pigw",0.665895557543175,3.37204142962544,26.3870162333522,1.49366924016302e-05,2.3522856500169e-05
"41","1110020A21Rik",2.92009176820354,-0.0684491040476941,26.3780219896593,1.497405619324e-05,2.35787985187455e-05
"3327","Atf7",-0.345426197774458,6.58561681248343,30.3550485745389,1.5005480890194e-05,2.36253759742941e-05
"9491","Gm15133",-2.51012717302598,-0.0385275836528633,26.364270270495,1.50313764268297e-05,2.366323766235e-05
"20193","Ints8",-0.279374176500266,5.91924560393662,26.3623634919201,1.50393427743899e-05,2.36728683744392e-05
"28036","Pbx2",0.385642368832724,4.95528281517859,26.3386943524972,1.51386063014114e-05,2.38261865400163e-05
"8314","Fzd10",-0.551773241520508,3.76834809333147,26.3271765791592,1.51871622029041e-05,2.38996696581279e-05
"33397","Tmem179b",-0.393224165707828,5.04716378293112,26.3144260358262,1.52411090672944e-05,2.39816173023721e-05
"30512","Rtn2",1.85904796467149,0.547702154287629,26.3031993217187,1.52887780277709e-05,2.40536678517762e-05
"16271","Gm39972",-2.56804809881251,2.80960700439745,67.7827916006159,1.52906820614622e-05,2.40537080831724e-05
"4935","Cep104",-0.330541861989915,5.21809399328864,26.298561373719,1.53085173182375e-05,2.40788065667646e-05
"3167","Arl4c",0.294905414258062,5.91793546970574,26.2980566414706,1.53106671192868e-05,2.40792302213789e-05
"28400","Phip",-0.699091742706506,7.01478765532119,64.4492216411281,1.53180073179794e-05,2.40878157566899e-05
"35536","Zfp358",0.571311632133494,3.67437041891541,26.2935293163553,1.53299647240576e-05,2.41036589257807e-05
"1744","9230116N13Rik",1.13475999752436,1.76196925849249,26.291975145444,1.53365953210556e-05,2.4111123767479e-05
"29174","Prmt9",0.34013744520733,5.21208708847973,26.287329650257,1.53564327648594e-05,2.41393471095046e-05
"2644","Akap9",-1.18668811562632,6.6513859013345,101.75848673548,1.53636244969755e-05,2.41476876990022e-05
"34171","Tvp23a",-2.91732315442477,-0.432523687772897,26.2794133084009,1.53903006804398e-05,2.41866470560913e-05
"23049","Letm1",0.245374471349049,6.61164447517119,26.2638979794643,1.54569102577271e-05,2.42883465272053e-05
"7799","Fam84b",4.45887155043854,-0.0526687049461227,26.2570481513523,1.5486415420197e-05,2.43317238595857e-05
"6440","Dennd4c",0.4159272359446,5.33538540917145,28.000310032712,1.55087500588063e-05,2.43620423415916e-05
"19473","Hgsnat",0.25954438827922,6.40756884726192,26.251694602802,1.55095173111015e-05,2.43620423415916e-05
"5185","Cirbp",-0.502029973710849,4.05756003743413,26.2506425622566,1.55140614500174e-05,2.43661912017016e-05
"2641","Akap7",-0.84364566807339,2.53002947856563,26.2293333226539,1.56064102228408e-05,2.45082269933133e-05
"34167","Tusc2",0.450450466168185,4.47054565749931,26.2217743808601,1.5639309565274e-05,2.45568803167791e-05
"26404","Nsun5",0.397160436081436,4.89857390388491,26.2160803134132,1.56641411570293e-05,2.45928552618637e-05
"28140","Pcnx3",-0.43216928098491,7.32751189676169,42.7301409389012,1.57404959465514e-05,2.47097033953158e-05
"32212","Spopl",0.422600350866621,4.67340248185915,26.1680507115087,1.58752784633475e-05,2.49182324985492e-05
"7488","Exosc6",-0.283634667525557,5.81248189311328,26.1595309293098,1.59130474439303e-05,2.49744542860066e-05
"3316","Atat1",-1.22178453376468,1.48722919945852,26.1439465650829,1.59823827618426e-05,2.50801974589945e-05
"6813","Dsn1",0.36773630415861,5.52559840894753,26.4183459115602,1.59993022675036e-05,2.51036717970082e-05
"28684","Plet1",2.56076645731575,0.0689149397172301,26.1185759768899,1.60959479544345e-05,2.52522192546598e-05
"20360","Jag2",-0.216710534068481,7.95999840205391,26.3321418300509,1.61180824732126e-05,2.52838473685517e-05
"29531","Pxylp1",0.558073236131442,3.72338530840307,26.0903081105694,1.62234973514322e-05,2.54460905910203e-05
"29506","Pum3",-0.216695733147372,7.1061820895934,26.0877977747547,1.62348764535303e-05,2.54608197167735e-05
"28472","Pih1d2",2.16790652037088,0.706748545688482,26.0870611982849,1.62382168975361e-05,2.54629399183136e-05
"17166","Gm4117",1.92086040377413,0.579289375835039,26.0602523655869,1.63602981390794e-05,2.56512327257147e-05
"33344","Tmem131",0.421028461824672,8.00740318943076,45.665949241761,1.638262709502e-05,2.56830974475674e-05
"29775","Rassf6",1.01636245688502,2.28957524293517,26.0482643295914,1.64152055303275e-05,2.57310205430093e-05
"29968","Rfx2",0.740240749529219,2.80408476542638,26.022509724052,1.65338326257852e-05,2.5913797646656e-05
"23815","Megf8",-0.327127599286359,5.64279746788818,26.0195707345245,1.65474278240159e-05,2.5931931622387e-05
"35097","Wdr70",0.392533261326265,4.67512502784489,26.0023602127615,1.66272802710885e-05,2.60538820204709e-05
"23016","Ldha",-0.7835045439351,10.4092054049433,100.584524710041,1.66563574971196e-05,2.6096250795377e-05
"33479","Tmem258",-0.274668195769465,6.50506768356642,25.9798016405017,1.67325697401587e-05,2.62124486815185e-05
"6576","Dlx2",-1.2095685412443,1.48666919488299,25.9606278053256,1.6822620876476e-05,2.63502948407676e-05
"5841","Ctrl",-2.10254911712543,-0.0699257986626359,25.9356897196588,1.69405188673477e-05,2.65317201683449e-05
"29905","Reep1",5.97178619099829,-0.494139553775038,26.5771606053777,1.70110554751354e-05,2.66389342496159e-05
"33255","Tlr6",-0.417439062992468,4.40289935790622,25.9138707412137,1.70443943533513e-05,2.66878784170535e-05
"3895","Bnip2",-0.237169774828614,6.86951775250531,25.9021975378788,1.71002469498503e-05,2.67720579768716e-05
"5738","Csad",0.741691674622426,2.9521944192773,25.8781642128574,1.72158549169766e-05,2.69497582166119e-05
"8219","Frat1",1.19468532112544,2.02223256853937,25.996138591014,1.72218219841966e-05,2.6955803753531e-05
"3186","Armc5",0.333731058706376,5.15586550887562,25.8748883264686,1.7231677469675e-05,2.69679332680504e-05
"28028","Pbdc1",0.323084843912059,5.45944368482569,25.8074883877663,1.75606883975955e-05,2.74794836772835e-05
"28301","Pex12",0.637481137177967,3.28123414830415,25.7740764365136,1.77262679869416e-05,2.77351981393924e-05
"28984","Ppp1r3c",5.9031910328756,-0.117199050773559,26.4228909869459,1.77303259746574e-05,2.77381581069625e-05
"23270","Lrrc16b",3.78553740569331,-0.331720188430626,25.7677835228273,1.77576398484661e-05,2.77774955118016e-05
"2447","Adcy5",6.6118788708489,0.0842801226067286,31.62887557119,1.78823742189207e-05,2.7969195294159e-05
"6683","Dnase1l1",0.519606088946827,4.08526225954429,25.7316028886963,1.79391636897704e-05,2.80545909926124e-05
"33306","Tmed2",-0.204548225398753,7.71656177069368,25.7219022990491,1.79881690463404e-05,2.81277939477823e-05
"35565","Zfp418",1.52812505545851,1.42864753941548,25.8388589162481,1.8135554481514e-05,2.83547954988751e-05
"4894","Cebpz",-0.240436366085846,6.86821885760111,25.6917657126091,1.81413264858263e-05,2.83603571787334e-05
"4314","Card6",1.44057995241226,1.25401539881155,25.6596038649321,1.83063131388293e-05,2.86147875662487e-05
"25657","Mxd3",-0.340591329062231,5.22772340686297,25.6550644522393,1.83297284960018e-05,2.86478912963875e-05
"2753","Alyref2",-0.746891728459074,2.84121168110521,25.6462551104842,1.83752604199176e-05,2.87155491429149e-05
"9046","Gm12174",-0.554780404652491,3.61367941255143,25.6397289646957,1.84090692697914e-05,2.87648727272335e-05
"4919","Cenpe",-1.38452845310825,7.31112500705806,122.743097638997,1.84135691803467e-05,2.87662692750337e-05
"28314","Pfas",-0.256922714517731,6.54788103619002,25.6386903395761,1.8414456013077e-05,2.87662692750337e-05
"4758","Cdc42bpg",0.340420464489329,5.29410347901186,25.6349070332931,1.84340920492762e-05,2.8793431165038e-05
"6179","D930020B18Rik",3.73552640412156,-0.134218931775987,25.6301224421742,1.84589569445159e-05,2.88287527350318e-05
"18832","Gna11",0.351929717940969,5.20648904030761,25.6286404901152,1.84666657155126e-05,2.8837274937456e-05
"35059","Wdr20",0.283862370642893,5.76744539357192,25.6268227020939,1.84761261203314e-05,2.88485300537548e-05
"29204","Prpf3",0.240757596158328,6.83124132869049,25.6219935580305,1.85012838115626e-05,2.88842891010801e-05
"34322","Ubxn7",0.294655144602423,5.9393081758999,25.5959606729077,1.86375349016257e-05,2.90934578099862e-05
"31744","Smn1",0.272239340967959,6.27349290531183,25.5858420618339,1.86907824694573e-05,2.9173021638396e-05
"33221","Tirap",0.433178481559185,4.78102527712614,25.6459114075877,1.8827952943432e-05,2.93835389933756e-05
"31351","Slc25a15",0.407474978799139,4.7504300775012,25.5530871436369,1.88642665239266e-05,2.94366235484864e-05
"7893","Fbxo25",0.382569619775721,4.82057741740401,25.5164949793427,1.90601090495412e-05,2.97386007529396e-05
"9503","Gm15232",-1.59924666597735,0.929179570940806,25.7255522180177,1.90633328048321e-05,2.9740006891554e-05
"21691","LOC108167518",-1.37905470893073,1.94768508219844,29.2244998358082,1.92191720741821e-05,2.99794735546231e-05
"32629","Swsap1",0.759685722761126,3.16586844303406,25.6929625058693,1.92370571831615e-05,3.00037170804364e-05
"31481","Slc37a3",0.277970096203706,5.92411091585215,25.4826507977974,1.92431769941263e-05,3.00096067969537e-05
"26158","Nle1",0.399705125297615,4.56040998448303,25.4800520394154,1.92573114286905e-05,3.002799230935e-05
"20205","Ipo5",0.185881263443211,8.77611909832729,25.4773999777091,1.92717472018087e-05,3.00468431656107e-05
"29711","Ranbp2",-1.15275740694079,8.30572232432598,119.644440829991,1.92790224506288e-05,3.00545267202705e-05
"18963","Gpr137c",1.76157047483249,0.891122006089389,25.4688573345357,1.93183253292765e-05,3.01121309606069e-05
"6585","Dmbt1",6.13974477281787,-0.583571930904399,26.8858410296405,1.93404131366582e-05,3.01428907272283e-05
"5117","Chp1",-0.221278917691408,7.05095148970923,25.4356814111382,1.95003573195895e-05,3.03884721281908e-05
"27980","Pard6b",0.611315048336726,3.69007446058354,25.421031016242,1.95813241436422e-05,3.05109340057603e-05
"29949","Rexo2",0.303645191979328,6.58570345225192,26.7556566293097,1.96044166450081e-05,3.05431993112701e-05
"19675","Hoxa4",1.51055295840854,1.24802943439594,25.4017448944028,1.96884583344707e-05,3.06704025514474e-05
"2242","Acad9",-0.299766022732547,5.739763757353,25.3915244631854,1.97454862114578e-05,3.07554982286482e-05
"33916","Trmt10a",0.447082855537841,4.46766129194225,25.3763803207151,1.98303118100482e-05,3.08838655713534e-05
"23566","Map2k3os",1.37188243100844,1.29796357658044,25.3716220033279,1.98570444146565e-05,3.09217382621521e-05
"26206","Nmrk1",1.42916892655004,1.60102102749406,25.3576238002895,1.993591071708e-05,3.1040775380862e-05
"8279","Fubp3",0.289963470861973,6.08531921512043,25.3544663014094,1.99537463373873e-05,3.10647686140115e-05
"26591","Ogdhl",3.25172756969527,0.221312173190573,25.5526231292087,2.00047265160511e-05,3.11403504787301e-05
"2945","Ap2s1",-0.232307351916773,7.08434328042237,25.3200307339759,2.01493705888498e-05,3.1361698114771e-05
"32914","Tcea1",-0.209167993276444,7.21238295226944,25.3086403793386,2.02145275741782e-05,3.14592884768293e-05
"26450","Nudt1",-0.393171723711485,4.61686548689609,25.2929759748305,2.0304501275625e-05,3.15954719691795e-05
"18600","Gm7846",1.00181089078212,2.51554260674156,25.7751436156295,2.03178849550221e-05,3.16124564822671e-05
"33187","Tigar",0.34274352437557,5.71005251643212,25.4920164182357,2.03463169794507e-05,3.16528476396387e-05
"29205","Prpf31",-0.237994128129811,6.45403942593516,25.2602270487346,2.04939896629292e-05,3.18787096250982e-05
"26067","Nfix",-0.310090433483136,6.52902963772135,27.0113415623983,2.08919478185349e-05,3.24937922769756e-05
"3188","Armc7",-0.514148552883897,3.93294319753159,25.1863201647127,2.09285942485599e-05,3.25468362099599e-05
"7151","Eif4e3",0.348658017414018,5.36695329133437,25.17122503383,2.10185641755364e-05,3.26827825461741e-05
"32412","Stambp",-0.363987854432251,4.86187119727478,25.1585312784294,2.10945410252149e-05,3.27969399985281e-05
"7913","Fbxo47",1.57823207451471,1.08433706423887,25.1268025945344,2.12857341974725e-05,3.30901816679174e-05
"35105","Wdr81",-0.620534801976295,5.98523819125986,44.8047398281462,2.12896279493017e-05,3.30922172724943e-05
"30299","Rpa3",0.320482059683444,5.97576940356994,25.3015135907001,2.14612429381975e-05,3.33537969600162e-05
"31675","Smad7",1.32256680485016,3.88429111499952,47.5345217319203,2.1463122760682e-05,3.33537969600162e-05
"31079","Sh2b1",0.301453892438801,6.0431356103387,25.0627599571339,2.16773057501802e-05,3.36825506772305e-05
"30038","Rhoj",4.46392507697183,-0.331456465485855,25.1690919987616,2.17000957911619e-05,3.37138712212846e-05
"969","4930427A07Rik",0.300770272776722,5.90613498436904,25.0528657449713,2.17384838745848e-05,3.37694147778792e-05
"32510","Stub1",-0.325167475029605,5.8149240307381,25.2421709759507,2.18217513903832e-05,3.38946538760137e-05
"28129","Pck2",-0.373610624291196,4.92274652295231,25.0370082214489,2.18369192307333e-05,3.3914099545123e-05
"31513","Slc41a3",-0.664187856894593,3.10730831407373,25.0355387248243,2.18460651706992e-05,3.39241892445796e-05
"6617","Dnah10",3.37608674035216,0.00951122109235727,25.0183380254399,2.19534244924259e-05,3.40867710228584e-05
"35206","Xiap",-0.224024575734398,7.17529398787647,25.0148631366568,2.19751815505818e-05,3.4116416071193e-05
"6092","D130007C19Rik",-1.95602759229291,0.308075229284396,25.0029307871431,2.20500680716672e-05,3.42250932311872e-05
"28397","Phf8",0.265140327609725,6.10341852831701,25.002857535495,2.2050528633916e-05,3.42250932311872e-05
"5811","Ctdp1",0.257721949434983,6.36949841599822,24.9993199561183,2.20727830306151e-05,3.42554825726611e-05
"29123","Prkcsh",-0.182799329265169,8.00159686046595,24.9876545277879,2.2146338596506e-05,3.43617496792807e-05
"19061","Grasp",1.42446608210569,1.30427028552665,24.9876093479501,2.21466239830616e-05,3.43617496792807e-05
"7221","Eme2",-0.936753887288222,2.18875744812497,24.9793690347098,2.21987411169008e-05,3.44384395446952e-05
"33913","Trit1",-0.426385824883271,4.53031032938379,24.971861183895,2.22463396766367e-05,3.45081017031293e-05
"28622","Plb1",1.97182671826336,0.526948968402905,24.9632124563482,2.23013062918961e-05,3.45891747901804e-05
"23332","Lrrcc1",-0.314458153810361,5.44041487880838,24.9379065162369,2.24629714812658e-05,3.48356969622876e-05
"9198","Gm13152",-1.58418525910171,0.647287339319514,24.9300973963655,2.25131117333956e-05,3.49092269007181e-05
"32407","Stag1",0.218819679473751,7.19301346029377,24.921448703288,2.25687821290328e-05,3.49913131326147e-05
"28445","Piezo1",-0.7777509749628,8.50669736458978,87.598012047717,2.25740454396718e-05,3.49952363020578e-05
"23854","Mettl16",-0.30289870277843,5.8504732596788,24.9112430896291,2.26346632856664e-05,3.50849610668149e-05
"34510","Usp6nl",-0.305848137404312,6.13200210287227,25.1073168383711,2.2683017342769e-05,3.51556568717208e-05
"20615","Kif20b",-0.259267416937724,7.50790580916007,27.2085474205153,2.27001012674353e-05,3.51778768884798e-05
"35680","Zfp677",1.52556850283268,1.13355758277232,24.898304690263,2.27184808967703e-05,3.52020992114163e-05
"26148","Nkx2-3",5.7678919265718,-0.410680493081322,25.4996508259814,2.27764361684691e-05,3.52876303856318e-05
"34958","Vps26a",-0.218249111696974,7.1021811755781,24.8882575903193,2.27837966135357e-05,3.52947635659721e-05
"20345","Itsn2",-0.296104834939079,8.59948074697011,34.2764676995921,2.29782084309702e-05,3.5591624405295e-05
"22079","LOC108168069",1.65881968433523,0.963656191329242,24.8328593837237,2.3147556175664e-05,3.58495956494168e-05
"32010","Son",-0.903827545958413,8.6369116378321,100.17420559989,2.32797745477134e-05,3.60500076289117e-05
"22301","LOC108168395",0.757426166748403,2.77361048248975,24.7988908938217,2.33736649608633e-05,3.61910253716874e-05
"8661","Glod4",-0.26216793146877,6.43455738683182,24.7877824492048,2.344811820296e-05,3.63019167680937e-05
"31172","Sik2",0.368368389112457,4.95932039583922,24.7442856390454,2.37420969721584e-05,3.67526053830377e-05
"22909","Lactb",-0.353047700938986,4.93104271647846,24.7232280374309,2.38858287661306e-05,3.69706318566787e-05
"7780","Fam71f2",1.90995242451052,0.743621028812599,24.7117066417226,2.39648626895439e-05,3.70884779719132e-05
"29945","Rev1",0.300392764640904,5.63876513185692,24.7077637902864,2.39919737548422e-05,3.71259485112694e-05
"34297","Ubn2",-1.05394618577939,7.0646280553733,91.4043199692809,2.44056146645174e-05,3.7761466382207e-05
"7165","Elac1",-0.542693882036769,3.84344882828764,24.6473883414587,2.44112305412436e-05,3.77655922533073e-05
"35512","Zfp3",-0.928728022311162,2.05578644973793,24.6212505465907,2.45951554203543e-05,3.80455381925147e-05
"31466","Slc35f3",1.05628810515085,1.99910145950076,24.6171637948416,2.46240463204238e-05,3.80856278696734e-05
"29347","Psmb3",-0.226557745832864,7.00331674237826,24.6153389825353,2.46369583549931e-05,3.81009965864355e-05
"30650","Saysd1",0.691020615731514,3.08906099144652,24.5931028251992,2.47948792925639e-05,3.83405904288468e-05
"29371","Psmd6",0.254076333791788,7.00092832255786,24.7881188056899,2.48040285439355e-05,3.83501069192338e-05
"32273","Srcap",-0.965212888437416,7.1205056605784,85.8902043716983,2.49346631863438e-05,3.85474299289064e-05
"8560","Ggcx",-0.733812389064978,2.6965229928191,24.5472139768615,2.51242080431268e-05,3.88357658126797e-05
"28242","Pds5a",-0.193086770762004,8.79451358947601,24.7673088980541,2.51679086693299e-05,3.88986204599601e-05
"31947","Snrpd1",0.24266193258287,7.48956507901675,25.6008973627702,2.52393173078162e-05,3.90042792815093e-05
"25442","Mrps17",0.296305903943541,5.83363623250457,24.5307868432008,2.5243232470737e-05,3.900562227438e-05
"35628","Zfp58",0.533162912821702,3.75401492969574,24.4798889055601,2.56158563864842e-05,3.95766217457686e-05
"29368","Psmd3",-0.188805494259063,7.72275176383206,24.4661862083362,2.57171740705256e-05,3.97283645763156e-05
"30281","Rock2",-0.311673064742608,7.54173118464369,31.4739693417171,2.5759056094011e-05,3.97882645698203e-05
"1418","4932438H23Rik",2.67204989642371,0.00945673718206166,24.4524145762221,2.58194326475826e-05,3.98767139129532e-05
"3733","Baz2a",-0.927258872500227,7.39931746912545,87.1030565927864,2.58368433307311e-05,3.98987914676811e-05
"35048","Wdfy3",-1.72400241811776,7.56425364546335,118.303434056156,2.59488717385218e-05,4.00669604017571e-05
"32253","Sptan1",-0.93565169625827,8.65567738594986,100.732054459734,2.5952884377516e-05,4.00683246267293e-05
"2841","Ankrd10",0.288916900705044,6.31000733126529,24.4766086606379,2.6231822989683e-05,4.04940920292816e-05
"8968","Gm11696",1.1029168565507,1.78821755599565,24.3947537887683,2.62523193457546e-05,4.05208473026021e-05
"16893","Gm40783",-2.41803001115232,0.379708538067663,27.3887297487566,2.63114604075416e-05,4.06072376182439e-05
"9994","Gm20605",-1.44113827003159,0.888873480539328,24.3832492778288,2.63396127275841e-05,4.06457870543161e-05
"5014","Cfap36",0.448047883234477,4.4055016949854,24.3787084623758,2.63741525625791e-05,4.06941828610466e-05
"35119","Wdyhv1",-0.525079093361627,3.75120821141569,24.3722758862711,2.64231649220211e-05,4.07648947983711e-05
"23888","Mff",0.282213741982343,6.40842774443128,24.4018313674878,2.64683432452341e-05,4.08296753710664e-05
"544","1810021B22Rik",2.83980558748232,-0.293925916913919,24.3582576693213,2.65303124895535e-05,4.09203386447521e-05
"29417","Ptger1",-1.94246461583306,1.40729456712845,32.0684732837607,2.65879198414505e-05,4.10042531096921e-05
"33997","Tsga10",1.22862732836673,1.86686799325796,24.3452992512763,2.66297721991468e-05,4.10638527227932e-05
"29423","Ptges3",0.229892188140527,7.87054800621137,25.5377841129183,2.66443377872289e-05,4.1081366088557e-05
"28838","Polr2j",-0.284183782802524,5.88140574392775,24.3282458950084,2.67612688612355e-05,4.12566876677246e-05
"4494","Ccdc51",0.529727781055122,3.83963924855301,24.3196459090532,2.68278452599097e-05,4.13543467621456e-05
"466","1700102H20Rik",1.98363732126479,0.882544659867173,24.7736016128212,2.68524257541223e-05,4.13871281911525e-05
"35786","Zfp938",0.631392158349538,3.30669498515774,24.3160705444767,2.68555758016623e-05,4.13871281911525e-05
"17860","Gm42114",2.40619615665432,0.234099105755782,24.3940774180375,2.6860747720458e-05,4.13901172756275e-05
"29944","Retsat",-0.698526852063665,3.00079549423883,24.3015143115064,2.69687903206513e-05,4.15516014987293e-05
"3403","Atp5j2",-0.278496894359596,7.37933219465715,27.8083792208678,2.70080437701892e-05,4.16070741671407e-05
"30231","Rnf26",-0.294181830565367,5.53115110376056,24.288882803121,2.70674478237552e-05,4.16935726432317e-05
"20469","Kcnh3",1.53788691232366,1.26729615564256,24.2818283030075,2.71227141287241e-05,4.17736774619091e-05
"26429","Ntng2",-1.16093212166047,1.62761675085527,24.2734200888151,2.71887431071053e-05,4.18703374006595e-05
"7421","Esrra",-0.29925003171453,5.79960045180883,24.2724659220163,2.71962469320803e-05,4.18768568981827e-05
"2073","AI846148",0.365170554766949,5.11787557787851,24.2558714367259,2.73271046707661e-05,4.20732926907731e-05
"31367","Slc25a3",0.170426858444154,8.39310159519095,24.2468144791996,2.73988077863055e-05,4.21786166991636e-05
"26551","Oat",0.187701659081647,7.59751530248383,24.2376532521736,2.74715407845968e-05,4.22855006306962e-05
"8353","Gabbr1",-0.653650473614862,3.0387340916407,24.2231317956096,2.75872524952194e-05,4.24585057934237e-05
"30207","Rnf185",0.38661303359087,4.69573495980212,24.2041209947399,2.77395239157493e-05,4.26877302897693e-05
"25838","Napepld",0.397041814289769,4.45983114472891,24.1928324028102,2.78303669366161e-05,4.28223802719742e-05
"3767","Bckdhb",0.767034306057187,2.71962749933373,24.1907765660478,2.78469450957772e-05,4.28427408328039e-05
"30483","Rsl1d1",0.197180316615023,7.41110274511298,24.1865903511112,2.78807351145965e-05,4.28895738998568e-05
"32292","Srp14",-0.302218623230557,6.07884868254012,24.3540396595365,2.80654389507356e-05,4.3168522013714e-05
"29656","Rabl3",0.452478992923817,4.18546629133087,24.1375772707108,2.827962879983e-05,4.34927512349054e-05
"3865","Bloc1s6os",3.04975670730259,-0.151220560685875,24.1324017690631,2.83221040048487e-05,4.35528451761845e-05
"23580","Map3k3",0.222291902938393,6.98155911651815,24.1198051808584,2.84257687711005e-05,4.37070087792918e-05
"35026","Wars2",0.583778566025245,3.52095418816387,24.1096102807172,2.85099652411496e-05,4.38312048160549e-05
"35437","Zfat",0.592282694706947,4.22962772835325,26.100581933129,2.85269723720071e-05,4.38520865814587e-05
"2842","Ankrd11",-0.844662445386935,8.27620318360136,88.2549253610352,2.85500166120614e-05,4.38822425540086e-05
"25422","Mrpl44",0.338688534176971,5.29799399537132,24.0952236365801,2.86292332969621e-05,4.39987196792607e-05
"3296","Aspscr1",0.293124677192022,5.79620287698188,24.0577637070938,2.89422897936004e-05,4.44745014769054e-05
"23479","Maea",0.213612071455796,7.24775805730145,24.056016437257,2.89569808395509e-05,4.44879533810191e-05
"30333","Rpl22l1",-0.318129110905768,5.66001140705137,24.055896174432,2.89579923022877e-05,4.44879533810191e-05
"31698","Smc3",-0.247115338213047,8.35267959367011,28.1455815383805,2.90069953429533e-05,4.4557890519016e-05
"28859","Pomk",0.409264755110092,4.82277857650917,24.0494991686499,2.90118483125962e-05,4.45599997172598e-05
"28832","Polr2d",-0.324360781296477,5.40857473238314,24.0356940752959,2.91284373313929e-05,4.47337059280987e-05
"1804","9530052C20Rik",2.9968047314524,-0.0847301518466456,24.1149164495726,2.93416254137059e-05,4.50557037321625e-05
"30668","Scai",-0.659910388467015,3.21294385266185,24.0094820371345,2.93511864143956e-05,4.50649810595126e-05
"20124","Immp2l",1.74437469565639,0.891556000782745,24.0044767966986,2.93939272166827e-05,4.51251933832421e-05
"23554","Maoa",2.54036179113065,0.208055898869506,23.9754676598899,2.9642954604997e-05,4.5502041922439e-05
"33233","Tlcd2",1.80208851380665,0.61896306899612,23.9710301556394,2.96812463459825e-05,4.55553589188908e-05
"29519","Pvt1",-0.638528605016346,3.15360793473779,23.9591206889987,2.97842758328227e-05,4.57080119893689e-05
"3263","Ascc1",-0.510140315175343,4.44700098235098,25.5009927904879,3.00089973160139e-05,4.60473589732245e-05
"33829","Trib1",0.834525305592499,4.83297894534221,40.9080701414969,3.00944510619061e-05,4.61729506167874e-05
"25760","Myrf",2.41289905880072,0.779989032841936,25.9695920660669,3.01100385778953e-05,4.61913314951419e-05
"35519","Zfp322a",0.364399059879066,4.90315895657365,23.9115109148199,3.01999811875952e-05,4.63237612730183e-05
"35403","Zdhhc14",-0.745113096384454,2.91657579040333,23.9082834639044,3.02283850428986e-05,4.63617763174412e-05
"20432","Kbtbd6",0.858899310652294,2.51770122599267,23.9057335476597,3.02508462830256e-05,4.63906690603764e-05
