"","Uninfected_1","Uninfected_2","Uninfected_3","IC2_1","IC2_2","IC2_3","NQY_1","NQY_2","NQY_3"
"Armt1",32.6022403983567,27.7043634827654,30.8457438741437,33.992459763958,29.885872745689,32.5704010704108,34.2772417159764,30.5884807465981,27.4786710984927
"Arnt",131.249707047826,133.37164727921,124.438224629111,95.8565505240873,99.709323184566,103.411023398554,94.262414718935,107.159644968474,102.078561457138
"Arntl",8.22062222078909,8.25803142274737,7.30557091756036,35.3040659284837,37.4246514563133,38.2702212577327,35.4704368390009,32.6876902095999,34.8968674786941
"Arpc1a",187.392820169351,190.023518759993,184.668598193887,169.087894710106,180.661446958174,174.161172390391,182.77579839057,172.734950098436,178.663602959781
"Arpc1b",1490.26802600282,1462.29313408391,1513.30842906753,576.56020982276,546.740951251464,539.944871078366,509.711262099281,488.416068391759,505.79561516275
"Arpc2",1927.54907845184,1858.14586615496,1879.3987050475,664.875024900824,640.257706209446,659.188728330593,665.802878647668,635.360730801887,666.488376187395
"Arpc3",640.74145241355,649.0102329985,634.529420695215,345.936125893656,325.513695040883,352.936484932424,339.301304074601,305.884807465981,335.072616778958
"Arpc4",281.462894900426,266.121722300794,276.718791755147,113.453933231474,102.760733615057,107.934690213889,106.736727368737,98.5628824057049,108.765386363235
"Arpc5",959.010314984327,944.701035554938,923.261817959239,336.754882741976,328.744600202579,336.832231069832,350.473949317467,326.377090319094,338.311547592849
"Arpc5l",84.6350424094877,89.3288130245576,87.5045049903341,68.9686241513102,65.6950716211542,69.8454156287699,70.7239291101791,68.9740252129172,70.9430329881237
"Arpin",10.0889454527866,12.1650570421117,12.9065086210233,11.5858544533104,11.3081680659364,10.6758536841902,11.0641729589544,12.1954073564868,9.29886588504126
"Arpp19",110.137654526254,101.049889882651,113.966906313942,106.677301381424,103.119723077467,104.949070115768,97.6250555201859,97.2633717857514,98.3172224474587
"Arrb1",211.494189862119,209.558646856815,220.465895689933,93.9984417910092,89.0293866778483,89.3876562710164,85.8015765738522,88.566646867601,78.2567477291674
"Arrb2",115.649208060647,131.595726543135,120.13605508877,71.0453339118093,72.2466293101491,73.6452957536512,78.4254612678826,69.4738369898224,79.0926008424295
"Arrdc1",30.4536686815596,31.2562049549148,32.1445120372656,13.1160616452571,11.5774101627444,11.942480392484,11.4980620945997,11.6955955795816,12.0153885031432
"Arrdc2",11.303355553585,10.2115442324295,12.1759515292673,16.0671755154399,17.2314941957126,14.928100490605,19.6334833879485,17.4934121916819,17.3439521001893
"Arrdc3",46.708080799938,52.2120696405963,48.8661521374593,134.330331350175,126.902774962175,127.205510847216,140.471607665156,131.150610259924,129.348269277315
"Arrdc4",12.8914303007829,15.0065302198312,15.0170068860963,18.3624863033599,21.2701256478327,19.6327139785532,26.5757095582728,21.7917934730666,26.1204097894417
"Arsa",34.3771474687544,33.6536979486156,33.118588159607,35.7412679833256,39.4888408651747,31.5751943710372,36.880576529848,30.288593680455,37.5089084576383
"Arsb",128.07355755343,117.299564617734,128.091010087892,85.4730017215921,82.9265658168668,86.9448761907356,85.042270586473,92.9649905043667,88.1825034491553
"Arsg",0.747329292799008,0.710368294429881,1.29876816312184,0.765103595973331,1.07696838723204,0.814260026760271,1.41013969084713,1.19954826457247,1.14929803073544
"Arsi",0.93416161599876,0.355184147214941,0.32469204078046,2.84181335647237,3.76938935531213,2.35230674397412,3.25416851733953,1.69936004147767,2.71652261810194
"Arsk",15.7873313103791,13.3194055205603,11.8512594884868,15.9578750017295,17.0519994645072,18.9089272880996,16.8132040062542,17.4934121916819,17.8663602959781
"Arv1",26.6236060559647,27.3491793355504,31.6574739760949,26.3414238042247,21.4496203790381,24.9706408206483,22.5622350535541,25.7902876883082,20.5828829140801
"Arvcf",2.98931717119603,3.90702561936435,5.76328372385317,9.83704623394282,7.80802080743226,7.14739356822904,9.43708870028463,8.69672491815043,7.10475146272815
"Arx",0,0,0,0.437202054841903,0.538484193616018,1.26662670829375,2.16944567822635,1.49943533071559,1.77618786568204
"Asah1",809.544456424526,801.117844043299,786.647641800861,188.106184095729,177.251047065273,177.056319152206,191.01969196783,181.931486793492,186.708689174929
"Asah2",15.04000201758,18.9135558391956,17.2898511715595,18.0345847622285,18.0392204861366,17.1899338982724,16.5962594384316,20.6922075638752,20.8963278315534
"Asap1",134.332440380622,140.297738149902,142.296286872037,80.5544786046207,79.7854080207733,83.8687827563079,70.2900399745338,81.069470214023,70.9430329881237
"Asap2",55.5826161519262,53.5440101926523,53.8177057593613,57.7106712391312,64.5283558683195,56.4553618553788,49.5718337474721,61.9766603362445,55.2707871144587
"Asap3",6.81937979679095,9.23478782758846,7.38674392775548,6.99523287747045,8.25675763544561,8.3235469402161,6.1829201829451,8.49680020738835,7.52267801935922
"Asb1",42.224105043144,39.7806244880734,40.0182940261918,60.7710856230246,58.425535007338,60.1647686439533,58.5750333121115,63.376133311579,59.9724608765582
"Asb13",12.050684846384,13.4969975941677,13.7182387229745,12.0230565081523,12.6543785499764,11.3091670383371,11.281117526777,12.1954073564868,12.3288334206165
"Asb2",238.024379756484,308.56622789298,243.60020359554,52.2456455536074,50.1687773718924,46.9556615431756,39.4839113437196,38.6854315324623,35.837202231114
"Asb3",9.71528080638711,9.76756404841087,10.1466262743894,11.0393518847581,10.1414523131017,13.2091071007777,11.7150066624223,9.99623553810395,9.40334752419902
"Asb6",35.404725246353,30.9010208076998,37.0148926489725,40.2225890454551,40.9247987148174,46.3223481890287,40.8940510345667,41.2844527723693,40.329912714898
"Asb7",14.1058404015813,13.4969975941677,13.8805847433647,13.553263700099,11.5774101627444,11.3996403746438,11.4980620945997,11.5956332242006,11.5974619465121
"Asb8",52.2196343343307,51.0577211621477,47.4050379539472,50.8247388753713,45.0531775325402,43.0653080819877,45.4498869588421,43.9834363676574,42.6285087763689
"Ascc1",28.8655939343617,24.8628903050458,26.8682663745831,22.734506851779,15.7057889804672,18.6375072791795,19.7419556718598,16.7936757040146,19.4335848833446
"Ascc2",77.2551656430975,75.7430193935861,79.711896011603,62.6291943561026,61.1179559754181,61.7932886974739,51.6328071417872,63.9759074438653,57.9873097325606
"Ascc3",71.6501959471049,73.079138289474,64.857235145897,63.2849974383655,68.9259767828503,67.4026355484891,66.927399173283,77.4708254203056,65.7189510302354
"Ascl2",0.093416161599876,0.0887960368037352,0,1.53020719194666,0.897473656026697,1.44757338090715,2.06097339431503,1.29951061995351,2.19411442231311
"Asf1a",45.21342221434,44.1316302914564,39.6936019854113,55.7432619923427,60.1307349537887,62.6075487242341,64.6494812111453,57.9781661210029,58.5097179283495
"Asf1b",213.362513094117,213.732060586591,210.319269415543,217.398721770136,211.355045994287,215.326540409938,187.006217463112,180.731938528919,179.603937712201
"Asgr2",12.050684846384,12.8754253365416,13.6370657127793,0.109300513710476,0.448736828013348,0,0.325416851733953,0.599774132286237,0
"Ash1l",89.3992666510814,85.8657675892119,95.2971139690652,61.2082876778665,66.6822926427836,67.7645288937159,57.9241996086436,81.9691314124524,66.4503225043398
"Ash2l",177.117042393365,181.587895263638,172.330300644229,184.062065088441,174.827868194001,180.675252604473,174.965793948955,171.635364189245,180.648754103779
"Asic1",0,0,0.0811730101951151,3.6069169524457,2.60267360247742,2.26183340766742,2.27791796213767,3.39872008295534,2.40307770062864
"Asl",40.3557818111464,40.0470125984846,36.690200608192,22.4066053106475,21.0008835510247,22.2564407314474,24.7316807317804,21.2919816961614,26.433854706915
"Asna1",223.451458546903,230.425715505693,233.615923341541,229.203177250868,226.791592877946,226.454760775662,230.829020163284,212.020155763185,227.769973363932
"Asns",86.9704464494846,99.8067453673983,95.7029790200407,159.797351044716,154.185974105387,159.4140185724,183.318159810127,169.436192370862,188.171432123138
"Asnsd1",134.239024219022,133.194055205603,127.11693396555,132.690823644518,133.185090554362,133.267224379764,141.556330504269,132.250196169115,137.184392214148
"Asph",43.9055959519417,46.262735174746,41.7229272402892,40.5504905865865,41.5530302740361,40.5320546654001,42.8465521449705,39.1852433093675,38.8671697666893
"Aspm",150.8671009838,148.200585425434,149.845376820183,68.7500231238893,67.3105242020023,66.226482176502,56.7310044856191,75.5715406680658,60.1814241548737
"Aspscr1",46.1475838303388,49.7257806100917,47.4050379539472,63.175696924655,57.0793245232979,55.8220485012319,60.5275344225152,58.8778273194322,61.9576120205558
"Asrgl1",1.58807474719789,2.04230884648591,1.13642214273161,2.40461130163047,2.15393677446407,2.26183340766742,2.71180709778294,2.59902123990703,2.71652261810194
"Ass1",0.280248484799628,0.799164331233616,0.243519030585345,26.6693253453561,26.9242096808009,25.3325341658751,30.2637672112576,29.3889324820256,27.792116015966
"Aste1",8.03378989758934,10.3003402692333,9.90310724380405,10.6021498299162,13.1031153779898,11.1282203657237,12.3658403658902,13.1950309102972,13.6870947296675
"Asun",73.2382706943028,79.8276370865579,78.1696088178959,104.709892134636,109.58153340086,107.301376859742,110.099368169987,105.560247282378,114.61635815607
"Asxl1",115.929456545446,115.967624065678,116.077404579015,81.9753852828569,83.1060605480721,80.7926893218802,77.2322661448581,88.0668350906958,77.8388211725364
"Asxl2",186.832323199752,186.116493140629,182.314580898229,82.1939863102778,91.6320602803257,89.5686029436298,77.1237938609468,103.261113108614,80.9732703472694
"Atad1",129.848464623828,122.627326825958,128.172183098087,160.999656695531,154.006479374181,156.066505129052,158.694951362258,156.241161460565,162.886875446959
"Atad2",267.357054498845,272.692629024271,258.698383491832,311.397163561146,321.564810954365,326.699217403482,290.163359462775,339.772045940153,304.041569949102
"Atad2b",123.029084827037,119.697057611435,122.408899374234,102.523881860426,93.3372602267765,106.034750151449,91.6590799050634,109.558741497619,94.0334752419902
"Atad3a",91.3610060446788,85.4217874051932,93.5113077447726,68.8593236375998,72.6056187725598,69.3930489472364,69.9646231227998,71.2731593866811,72.4057759363325
"Atad5",71.6501959471049,71.3032175533993,65.1819271866774,71.7011369940721,71.8876398477384,72.0167757001306,71.5917073814696,78.570411329497,68.8534002049684
"Atat1",3.54981414079529,3.2854533617382,4.95155362190202,1.63950770565714,1.52570521524538,1.89994006244063,2.38639024604899,1.89928475223975,1.77618786568204
"Ate1",71.1831151391055,71.3920135902031,65.9936572886286,80.1172765497788,74.4903134502158,74.1881357714913,74.9543481827205,75.5715406680658,71.7788861013859
"Atf1",144.888466641408,143.316803401229,143.108016973988,91.5938304893787,90.2858497962857,90.9257029882302,100.336862617969,96.8635223642272,91.5259159022038
"Atf2",71.9304444319045,77.0749599456421,75.3285534610668,93.4519392224568,88.9396393122457,94.9970031220316,86.0185211416749,87.1671738922664,86.6152788617888
"Atf3",28.8655939343617,29.5690802556438,33.0374151494119,71.2639349392302,66.9515347395916,74.0976624351846,93.6115810154671,85.0679644292646,85.5704624702111
"Atf4",312.944141359585,336.092999302138,318.117026954656,286.695247462578,290.601969821444,292.228876270631,336.264080125085,303.085861515312,313.340435834143
"Atf5",8.03378989758934,9.14599179078472,8.36082005009686,22.1880042832266,18.9366941421633,19.5422406422465,17.8979268453674,18.1931486793492,18.5977317700825
"Atf6",312.850725197985,306.790307156905,290.842895529097,273.579185817321,285.486369982092,280.73876255968,260.225009103251,277.195611471622,273.219486397561
"Atf6b",153.202505023797,138.166633266612,150.575933911939,87.7683125095121,90.5550918930937,93.8208497500445,89.3811619429257,88.766571578363,93.8245119636747
"Atf7",107.054921193458,109.396717342202,112.099927079454,82.0846857965673,87.5934288282056,88.6638695805628,81.6796297852222,103.660962530138,87.5556136142087
"Atf7ip",42.6911858511433,45.2859787699049,43.6710794849719,28.3088330510132,30.8730937673184,31.4847210347305,29.2875166560558,36.2863350033173,27.5831527376505
"Atf7ip2",0.186832323199752,0.17759207360747,0.405865050975576,8.63474058312759,8.8849891946643,6.96644689561565,7.48458758988092,6.29762838900549,8.25404949346359
"Atg10",7.28646060479033,7.10368294429881,7.95495499912128,7.54173544602283,7.35928397941891,6.69502688669556,9.11167184855068,8.69672491815043,8.25404949346359
"Atg101",26.1565252479653,24.5965021946346,28.4917265784854,52.4642465810284,51.5149878559324,41.5272613647738,53.4768359682796,47.3821564506127,49.0018887649927
"Atg12",51.8459696879312,56.3854833703718,53.0871486676053,63.6128989794969,61.1179559754181,64.5979621229815,66.7104546054603,66.4749663283912,66.2413592260242
"Atg13",32.2285757519572,30.5458366604849,34.4173563227288,42.2992988059541,42.4505039300628,39.6273213023332,36.880576529848,39.4851303755106,39.1806146841626
"Atg14",13.545343431982,12.7866292997379,13.3123736719989,26.0135222630932,28.808904358457,27.5038942372358,29.9383503595237,28.7891583497394,34.3744592829053
"Atg16l1",82.4864706926905,77.9629203136795,80.2801070829689,92.4682345990625,91.4525655491204,92.192329696524,92.9607473119992,95.3640870335116,92.361769015466
"Atg16l2",20.1778909055732,19.8015162072329,21.4296746915104,15.1927714057561,18.3084625829446,16.7375672167389,19.0911219683919,21.1920193407804,19.9559930791335
"Atg2a",98.2738020030696,102.559422508314,105.200221212869,97.8239597708759,112.63294383135,109.02037024957,102.397836012284,121.554224143344,102.392006374612
"Atg2b",101.263119174266,98.7411929257535,102.19681983565,88.6427166191959,90.9140813555044,86.9448761907356,83.7406031795372,103.960849596281,86.1973523051577
"Atg3",240.92028076608,235.043109419487,232.073636147834,74.1057482957026,75.3877871062425,73.6452957536512,77.3407384287695,76.071352444971,71.7788861013859
"Atg4a",10.7428585839857,12.3426491157192,9.57841520302359,13.1160616452571,14.0005890340165,14.1138404638447,14.7522306119392,16.7936757040146,15.254319317034
"Atg4b",41.5701919119448,44.4868144386713,46.8368268825814,54.6502568552379,57.3485666201059,57.8124618999792,50.4396120187627,56.7786178564304,60.9127956289781
"Atg4c",17.5622383807767,13.8521817413827,16.234602039023,19.1275898993333,18.6674520453553,14.8376271542983,16.4877871545203,16.9936004147767,16.9260255435582
"Atg4d",29.2392585807612,26.816403114728,28.0046885173147,33.8831592502475,30.693599036113,30.9418810168903,31.1315454825482,30.8883678127412,27.5831527376505
"Atg5",50.8183919103326,48.2162479844282,50.3272663209714,65.7989092537064,57.9767981793246,56.7267818642989,62.4800355329189,61.2769238485772,64.1517264428689
"Atg7",27.1841030255639,27.5267714091579,26.3000553032173,23.3903099340418,22.7958308630781,22.6183340766742,21.6944567822635,24.3908147129736,24.9711117587063
"Atg9a",59.1324302927215,61.1804693577735,62.5843908604338,79.8986755223578,86.2472183441656,74.3690824441047,78.20851670006,83.0687173216438,82.8539398521092
"Atg9b",36.8059676703512,33.6536979486156,41.7229272402892,17.5973827073866,15.7057889804672,14.3852604727648,16.379314870609,16.4937886378715,18.0753235742937
"Athl1",10.0889454527866,10.389136306037,12.5818165802428,9.9463467476533,10.5004417755124,12.5757937466308,14.4268137602052,12.8951438441541,9.40334752419902
"Atic",184.963999967755,166.226180896592,180.447601663741,103.944788538663,108.953301841641,105.944276815142,104.350337122688,106.160021414664,111.168464063864
"Atl1",0.560496969599256,0,0.16234602039023,0.874404109683807,1.61545258084805,1.44757338090715,1.73555654258108,1.19954826457247,2.19411442231311
"Atl2",65.8583939279126,71.2144215165956,67.6171174925309,126.2420933356,119.812733079564,125.124624112162,120.512707425474,113.857122779004,113.67602340365
"Atl3",317.147868631579,319.75452853025,303.505885119535,226.907866462948,211.8037828223,224.826240722141,203.710949185454,215.518838201521,205.828829140801
"Atm",68.8477110991086,63.045186130652,67.698290502726,70.6081318569674,67.0412821051943,69.4835222835431,62.9139246685642,94.5643881904633,70.3161431531771
"Atmin",99.1145474574685,89.9503852821837,98.3816883564795,68.2035205553369,72.8748608693678,74.3690824441047,75.1712927505431,77.3708630649245,78.3612293683252
"Atn1",93.1359131150764,95.1005554168003,92.6995776428215,140.12325857683,138.121195662509,123.948470740175,111.617980144746,132.050271458353,105.108528992714
"Atoh8",0.280248484799628,0.532776220822411,0.243519030585345,8.19753852828569,7.71827344182959,8.77591362174958,9.8709778359299,7.89702607510212,7.41819638020145
"Atox1",59.0390141311217,57.4510358120166,57.9575292793122,38.4737808260875,39.399093499572,38.5416412666528,45.3414146749308,37.985695044795,42.9419536938422
"Atp10d",26.9972707023642,26.816403114728,24.5954220891199,11.257952912179,11.8466522595524,12.0329537287907,13.3420909210921,14.9943533071559,12.8512416164053
"Atp11a",28.9590100959616,30.7234287340924,31.9009930066802,58.803676376236,62.3744190938554,58.5362485904328,53.6937805361022,63.0762462454359,55.1663054753009
"Atp11b",183.936422190156,175.194580613769,167.216401001937,186.248075362651,187.482246743977,188.546432863156,178.219962466295,190.928098777785,179.081529516412
"Atp11c",50.3513111023332,50.7913330517365,50.8143043821421,90.7194263796949,91.0038287211071,91.7399630149905,72.5679579366715,91.7654422397942,74.8088536369611
"Atp12a",0,0,0,2.62321232905142,2.78216833368276,2.7142000892009,2.92875166560558,2.69898359528807,2.29859606147087
"Atp13a1",266.422892882846,258.130078988458,288.326532213049,187.559681527177,193.046583411343,191.984419642811,179.847046724965,184.930357454923,176.678451815784
"Atp13a2",27.2775191871638,35.873598868709,30.9269168843389,20.1112945227276,21.6291151102434,20.4469740053135,17.1386208579882,20.19239578697,22.0456258622888
"Atp13a3",185.711329260554,186.738065398255,191.487131050277,304.620531711096,332.15500009548,316.656677073439,302.312255260842,351.467641519735,316.892811565507
"Atp13a4",0,0,0,10.0556472613638,9.60296811948566,8.3235469402161,9.43708870028463,11.1957838026764,9.71679244167232
"Atp1a1",1814.23527443119,1737.11686799147,1798.46921388297,892.985197014587,927.090286675578,919.299570212346,872.551051782639,890.964473511205,910.03507706415
"Atp1a3",0,0,0,9.39984417910092,9.51322075388299,10.2234870026567,9.76250555201858,9.29649905043667,6.05993507115048
"Atp1b1",0.093416161599876,0.0887960368037352,0.0811730101951151,58.803676376236,66.7720400083862,63.6932287599145,54.8869756591267,58.378015542527,57.1514566192985
"Atp1b2",0.373664646399504,0.799164331233616,0.892903112146266,3.71621746615618,4.03863145212014,3.52846011596117,5.42361419556588,6.79744016591068,6.26889834946601
"Atp1b3",509.024664557725,479.49859874017,493.937767037276,186.13877484894,175.097110290809,185.108446083502,173.447181974197,159.439956832758,170.931961662107
"Atp2a2",851.67514530607,805.9128300307,826.422416796467,805.544786046207,837.791657900922,851.896934663857,731.754027265749,787.903285113353,780.791289425992
"Atp2a3",174.501389868568,189.490742539171,179.4735255414,70.280230315836,58.0665455449273,60.9790286707136,55.320864794772,54.2795589719044,60.494869072347
"Atp2b1",180.48002421096,183.186223926106,167.865785083498,160.78105566811,160.01955286956,155.523665111212,155.657727412741,165.237773444858,150.871486943815
"Atp2b2",0.93416161599876,1.86471677287844,0.892903112146266,2.29531078791999,1.16671575283471,1.53804671721384,0.867778271290541,1.49943533071559,1.14929803073544
"Atp2b4",0.373664646399504,0.621572257626146,0.405865050975576,29.2925376744075,28.270420164841,28.5895742729162,30.3722394951689,33.3874266972672,32.8072346955388
"Atp2c1",201.965741378932,190.733887054423,198.955047988227,127.881601041257,128.877217005434,135.890951132659,134.1802151983,129.951061995351,121.825591257956
"Atp5a1",1192.45730282242,1156.56837936865,1172.78765129902,1070.16132973927,1029.67152555943,1032.84360727725,1022.89363728373,1008.62016579469,1026.95003128169
"Atp5b",1472.61237146045,1432.01368553384,1462.73764371597,1176.9479316344,1120.22661745252,1141.68303085421,1117.37299657048,1076.39464274303,1130.07340913041
"Atp5c1",286.22711914202,286.811198876065,272.416622214806,203.736157556327,192.508099217726,195.784299767692,216.836095538724,203.123506134272,209.485686511323
"Atp5d",122.655420180637,123.692879267603,128.496875138867,117.17015069763,115.056122702623,116.167763817799,128.214239583177,123.153621829441,118.273215526592
"Atp5e",83.0469676622898,76.8085718352309,80.1989340727737,74.7615513779655,66.7720400083862,65.8645888312752,86.6693548451428,62.6763968239117,79.8239723165339
"Atp5f1",477.263169613767,465.46882492518,458.383988571815,503.656767177873,486.610216297675,510.721983451303,535.419193386264,493.514148516192,505.168725327803
"Atp5g1",91.6412545294784,83.9122547795297,92.6184046326264,105.912197785451,96.2091759260619,99.1587765921396,99.2521397788556,97.3633341411324,105.73541882766
"Atp5g2",116.770201999845,107.975980753342,112.911657181405,105.147094189478,97.5553864101019,96.1731564940186,94.1539424350237,96.16378587656,97.3768876950388
"Atp5g3",222.237048446105,226.07470970231,230.774867984712,318.064494897485,289.614748799815,300.19052986562,298.949614459591,255.103930932413,284.085576869968
"Atp5h",164.972941385381,165.071832418144,156.014525595011,154.113724331771,140.813616630589,144.214498072875,146.112166428545,135.049142119784,154.946270870968
"Atp5j",113.780884828649,119.608261574631,109.989428814381,146.244087344617,139.018669318535,142.314558010434,155.549255128829,142.846205839505,144.498106955192
"Atp5j2",187.579652492551,187.09324954547,192.136515131837,158.157843339059,151.224311040498,158.147391864106,165.420232964759,135.049142119784,159.647944633068
"Atp5k",66.6991393823115,66.4194355291939,70.1334808085795,76.8382611384645,76.5545028590772,80.24984930404,89.3811619429257,72.3727452958726,80.0329355948494
"Atp5l",92.0149191758779,78.7620846449131,84.8257956538953,71.4825359666512,66.6822926427836,66.3169555128087,68.8799002836867,63.8759450884842,69.3758084007572
"Atp5o",157.779896942191,155.215472332929,160.397868145547,208.108178104746,188.738709862414,203.474533353761,204.795672024568,195.026555348408,204.784012749223
"Atp5s",7.37987676639021,6.83729483388761,8.44199306029197,13.0067611315466,11.2184207003337,13.2091071007777,13.8844523406487,10.6959720257712,11.1795353898811
"Atp5sl",15.7873313103791,14.1185698517939,14.6923148453158,15.629973460598,16.7827573676992,13.2995804370844,16.1623703027863,15.9939768609663,17.6573970176626
"Atp6ap1",182.722012089358,181.321507153227,192.867072223594,186.02947433523,184.610331044692,190.174952916677,180.823297280166,181.331712661206,192.037252771976
"Atp6ap2",163.384866638183,164.27266808691,156.258044625597,192.041002589306,186.58477308795,186.284599455489,185.487605488353,183.730809190351,180.12634590799
"Atp6v0a1",38.7677070639486,47.4170836531946,44.8075016277035,103.726187511242,109.402038669654,101.782503345034,98.709778359299,96.6635976534651,96.1231080251456
"Atp6v0a2",208.785121175723,211.600955703301,208.695809211641,147.774294536563,151.762795234114,144.938284763328,133.095492359187,136.5485774505,136.975428935832
"Atp6v0a4",0,0,0,1.53020719194666,1.07696838723204,1.17615337198706,1.73555654258108,0.799698843048316,0.940334752419902
"Atp6v0b",166.561016132579,168.357285779882,177.931238347692,194.227012863516,190.26441507766,191.260632952357,191.236636535653,179.032578487442,191.305881297871
"Atp6v0c",89.3992666510814,78.0517163504832,89.2903112146266,125.258388712205,121.428185660412,112.186937020304,121.81437483241,110.458402696049,121.512146340483
"Atp6v0c-ps2",0.840745454398884,0.710368294429881,0.730557091756036,0.874404109683807,1.79494731205339,0.904733363066967,0.759305987379223,0.399849421524158,1.5672245873665
"Atp6v0d1",254.839288844462,267.542458889654,260.8900547671,263.742139583378,262.241802291001,270.243855548103,268.251958112688,241.908900022115,253.5769382359
"Atp6v0d2",0,0,0.16234602039023,6.55803082262855,7.62852607622692,6.06171353254868,6.50833703467906,4.99811776905197,6.26889834946601
"Atp6v0e",161.703375729385,142.784027180406,158.449715900865,107.87960703224,112.453449100145,103.230076725941,121.163541128942,113.057423935956,117.855288969961
"Atp6v1a",117.797779777444,127.511108850164,119.6490170276,179.14354197147,180.302457495763,184.927499410888,173.555654258108,171.035590056959,178.24567640315
"Atp6v1b2",466.426894868181,474.614816715964,454.893549133425,519.505341665892,532.112130658229,529.449964066789,530.646412894166,548.993255752669,549.677903609012
"Atp6v1c1",79.6839858446943,77.2525520192496,79.3872039708226,138.155849330041,133.903069479183,135.076691105898,132.987020075275,135.648916252071,141.468139419616
"Atp6v1c2",0,0,0,1.85810873307809,1.88469467765606,1.80946672613393,1.8440288264924,2.7989459506691,2.08963278315534
"Atp6v1d",98.5540504878692,96.6988840792676,89.9396952961876,152.802118167245,154.096226739784,152.085678331557,159.888146485282,169.036342949338,165.289953147587
"Atp6v1e1",72.7711898863034,66.3306394923902,71.188729941116,148.539398132537,149.878100556458,158.509285209333,167.806623210808,146.444850633223,160.065871189699
"Atp6v1f",147.410703004604,144.737539990088,156.501563656182,187.341080499756,173.750899806769,173.618332372551,191.453581103476,169.136305304719,183.88768491767
"Atp6v1g1",153.576169670196,153.705939707266,144.163266106524,150.725408406746,153.019258352552,159.775911917626,164.66092697738,148.244173030081,158.185201684859
"Atp6v1g2",1.9617393935974,2.48628903050458,2.43519030585345,1.53020719194666,1.97444204325873,1.44757338090715,0.976250555201858,0.499811776905197,1.77618786568204
"Atp6v1h",109.016660587055,104.246547207585,107.473065498332,197.287427247409,193.764562336164,201.122226609787,216.619150970901,197.025802456029,206.664682254063
"Atp7a",45.6805030223394,47.3282876163908,45.3757126990694,44.1574075390322,43.7967144141028,45.1461948170417,41.327940170212,54.0796342611423,44.4046966420509
"Atp7b",0.840745454398884,0.443980184018676,0.730557091756036,1.74880821936761,2.33343150566941,1.89994006244063,2.82027938169426,2.59902123990703,1.67170622652427
"Atp8a1",202.245989863732,215.596777359469,220.303549669542,55.5246609649217,59.8614928569807,55.2792084833917,58.9004501638455,71.9728958743484,65.8234326693932
"Atp8b2",195.333193905341,186.560473324648,195.302262529447,44.3760085664532,45.0531775325402,47.7699215699359,48.8125277600929,48.6816670705662,48.6884438475194
"Atp8b4",204.861642388528,205.651621237451,204.961850742666,73.0127431585978,75.9262712998586,72.7405623905842,62.3715632490076,77.0709759987814,70.9430329881237
"Atp9a",0.186832323199752,0.17759207360747,0.0811730101951151,5.02782363068189,5.74383139857086,5.06650683317502,4.3388913564527,4.79819305828989,4.59719212294174
"Atp9b",69.9687050383071,71.4808096270068,69.2405776964332,75.3080539465178,74.7595555470239,68.6692622567828,64.4325366433227,72.5726700066346,71.4654411839126
"Atpaf1",4.76422424159368,4.35100580338302,4.62686158112156,4.80922260326094,5.11559983935217,5.6998201873219,4.55583592427534,6.29762838900549,4.38822884462621
"Atpaf2",31.668078782358,30.9898168445036,29.3846296906317,31.2599469211961,29.078146455265,33.7465544423979,28.9620998043218,27.989459506691,31.3444917473301
"Atpif1",215.417668649314,214.975205101843,205.773580844617,94.4356438458511,91.6320602803257,94.1827430952713,99.7945011984122,85.6677385615508,97.5858509733543
"Atr",59.4126787775212,58.1614041064465,59.5809894832145,62.8477953835236,63.4513874810875,62.064708706394,56.6225322017078,74.4719547588744,60.2859057940315
"Atraid",32.415408075157,33.2097177645969,35.3914324450702,33.1180556542742,30.0653674768943,30.3085676627434,32.433212889484,29.6888195481687,29.8817487991213
"Atrip",16.2544121183784,16.5160628454947,19.5626954570227,20.220595036438,20.0136625293953,20.9898140231536,21.0436230787956,20.0924334315889,22.3590707797621
"Atrn",42.971434335943,46.7067153587647,48.0544220355082,61.5361892189979,59.0537665665567,62.3361287153141,55.1039202269493,63.276170956198,63.211391690449
"Atrnl1",0,0,0,3.82551797986665,3.76938935531213,3.52846011596117,3.6880576529848,3.99849421524158,4.80615540125728
"Atrx",260.817923186854,268.608011331299,262.351168950612,116.405047101657,123.223132972465,120.329537287907,110.533257305633,137.54820100431,119.213550279012
"Atxn1",0,0,0,1.85810873307809,2.24368414006674,1.35710004460045,1.51861197475845,1.89928475223975,1.46274294820874
"Atxn10",220.555557537307,211.778547776908,204.637158701885,246.800559958254,243.933339708056,250.88256157847,241.350831702682,228.214057334913,245.218407103279
"Atxn1l",268.851713084443,258.751651246084,271.604892112855,126.788595904152,137.044227275277,140.686037956913,124.30923736237,136.648539805881,130.497567308051
"Atxn2",80.5247312990931,77.2525520192496,77.2767057057496,71.4825359666512,74.6698081814212,71.292989009677,60.5275344225152,76.8710512880193,63.6293182470801
"Atxn2l",317.147868631579,307.678267524942,335.325705116021,319.37610106201,332.15500009548,337.103651078752,297.864891620478,351.96745329664,297.772671599636
"Atxn3",76.5078363502985,76.9861639088384,72.7310171348231,53.1200496632912,61.1179559754181,58.2648285815127,58.2496164603776,67.7744769483448,59.5545343199271
