"","genes","logFC","logCPM","F","PValue","FDR"
"5674","Creld1",0.55292138657391,4.73564576625238,51.3435306302343,5.00218826426631e-08,9.78954924712365e-08
"8399","Galnt11",-0.553394866641936,4.96294549968173,51.3368127750817,5.00858610951191e-08,9.80057230016809e-08
"32333","Ssbp1",0.40083388883511,6.20448121777065,51.3315946872041,5.01356164808029e-08,9.80880930537328e-08
"33916","Trmt10a",0.630539857426148,4.46766129194225,51.3266039647395,5.01832531870935e-08,9.81662934709337e-08
"5169","Ciapin1",0.343409559967894,6.97126323098562,51.3229129266981,5.02185153696517e-08,9.82202671923613e-08
"35939","Zw10",0.375952333240759,6.45478235051727,51.297487736829,5.04621325383484e-08,9.86816748860036e-08
"19002","Gpr33",-2.57079883729398,0.829583677586289,51.293888651362,5.04967196301467e-08,9.87342334499967e-08
"35335","Zbtb38",-0.628320195100005,4.39826395548177,51.2635084234665,5.07896813871246e-08,9.92918885743711e-08
"32975","Tctn3",0.671535025318424,4.33301479314985,51.2217126178843,5.11956895379337e-08,1.00070341098037e-07
"29693","Rala",-0.3274386651434,7.09158073667978,51.2158740260965,5.12526809352359e-08,1.00166449843665e-07
"3842","Bicd2",-0.340535514840483,6.99168493455411,51.1959811583354,5.14473665206513e-08,1.00531592903546e-07
"27939","Palm3",6.76603063657062,-0.274831277960445,53.3536686275143,5.15492608081262e-08,1.00715331804708e-07
"33187","Tigar",0.487679984979894,5.71005251643212,51.8711416025653,5.17621139940559e-08,1.01115769594796e-07
"26116","Nipa1",0.997925917970779,3.13212273194759,51.1326237393796,5.20726974055525e-08,1.01706969230949e-07
"5334","Clpx",0.391555395907836,5.90191479839029,51.123853181696,5.21598981988866e-08,1.01861750257243e-07
"33686","Tnxb",6.76707915263391,0.322462667887844,53.2845039938204,5.21870249558116e-08,1.01899184897708e-07
"29196","Proser2",1.0031236344736,2.99642417026489,51.1134829900318,5.22632041185116e-08,1.02032372120375e-07
"28675","Plekhh3",0.835434916244571,4.51471214683757,59.3792705989756,5.24020868876506e-08,1.02287915029934e-07
"28976","Ppp1r26",4.60772419525102,0.527311547814771,51.085333033783,5.25447297150807e-08,1.02550718488281e-07
"4874","Ceacam1",6.84119337703745,0.00978510570043742,53.2267400327338,5.27261365265886e-08,1.02889085373814e-07
"28775","Pnoc",6.72738551592794,-0.4105346372461,53.1801109421031,5.31656741962622e-08,1.0373098553758e-07
"31627","Slco5a1",7.16639086540276,0.0981189669442159,55.3946736425988,5.37230712427861e-08,1.04802548333924e-07
"19971","Ift46",-0.576981409040984,4.64817842283604,50.9291865036717,5.41359717078926e-08,1.05591944816385e-07
"33050","Tex14",-2.99786217665885,0.283048209314752,50.9169739737279,5.42625732734182e-08,1.0582276131071e-07
"34198","Txnl4b",0.693828370666388,4.31975590233252,50.9002520343825,5.4436433864127e-08,1.06145657930584e-07
"34970","Vps39",-0.403932493224632,5.8790514150768,50.8919863909159,5.45225922251702e-08,1.06297471596118e-07
"28895","Ppa1",0.345872276874553,6.81693313664592,50.884281850454,5.4603032718814e-08,1.06438093159448e-07
"8101","Flnb",-2.2091508302892,8.0975007581371,525.977639947851,5.47206968350215e-08,1.0665122115258e-07
"34258","Ube2g1",0.404778326976259,6.02407875020739,50.8365072585911,5.5104663497727e-08,1.07383231789437e-07
"2062","AI506816",-1.16210041175777,3.08384145263938,54.1376409917975,5.52865267684451e-08,1.0772123786822e-07
"19888","Id3",-3.63312812097511,7.20100082270942,675.801939491166,5.55732525654463e-08,1.08263426000386e-07
"28221","Pdia4",-0.316317021367183,7.21776422086989,50.7732439018992,5.5776497171825e-08,1.08642842452878e-07
"19449","Herpud2",0.488864393756964,5.19327690700014,50.7398084733401,5.61350906765805e-08,1.09324689903211e-07
"28652","Plek2",3.09085310603848,0.743706245972172,50.7363787540011,5.61720129783292e-08,1.09379961403209e-07
"33086","Tfe3",-0.410989390348553,5.94215893256683,50.7189622329457,5.63599086839769e-08,1.09729151695047e-07
"35336","Zbtb39",0.629333587820409,4.45046385455668,50.6932673104844,5.66383389534013e-08,1.10254474049605e-07
"4938","Cep120",0.335950325700209,6.82781848870229,50.6921132096185,5.66508791478569e-08,1.10262123041238e-07
"30482","Rsl1",1.03410135868825,2.9580868672236,50.6896709504333,5.66774259324862e-08,1.102970272136e-07
"894","4921517D16Rik",-5.16540775744876,-0.222232214775035,50.6883978357761,5.66912696473029e-08,1.10307203743157e-07
"33390","Tmem175",0.59130769853659,4.52483161927361,50.6771241485395,5.68140159130937e-08,1.10529242444115e-07
"28979","Ppp1r35",-0.728559071285274,3.80229328665335,50.6638630048845,5.69587639903496e-08,1.10794010769623e-07
"20338","Itpr1",-3.0649876192232,7.32434265134374,615.342873736747,5.73278336016513e-08,1.11494974068825e-07
"20776","Klrd1",-3.12855872412141,0.205836683090148,50.6215102364509,5.74236913573004e-08,1.11664444621144e-07
"5664","Creb3l2",0.561256172617507,4.92393648055881,50.6152790528582,5.74924347701712e-08,1.11781145950811e-07
"7067","Efl1",0.537772312620463,4.89202613835748,50.5836595754764,5.7842620316171e-08,1.12444929884404e-07
"25535","Mtbp",0.439914314022993,6.0251170771142,50.5639853099637,5.80616595326611e-08,1.1285360508739e-07
"31168","Siglecg",-3.97006983442446,-0.0386660010092444,50.5500750604402,5.82170597234263e-08,1.1313848076468e-07
"7657","Fam178a",0.371862349073467,7.28108658417465,54.2527062037029,5.87681692812365e-08,1.14192171114755e-07
"33795","Trappc10",-0.340886118161036,6.75897051448481,50.4850627963068,5.89492533500606e-08,1.14526655916784e-07
"7313","Ephb3",6.84248037241888,0.285232574073166,52.5786696225183,5.92003994436356e-08,1.14997135144987e-07
"29251","Prrc2b",-1.51385995200422,6.96066849940731,259.073532915568,5.93202800583604e-08,1.15212526338132e-07
"20445","Kcnab2",1.30625888821839,2.39220295240972,50.4436227881496,5.94210845400269e-08,1.15390807936767e-07
"19037","Gps1",-0.392465286754136,6.21597496436186,50.4353832006572,5.95153783712567e-08,1.15556394244722e-07
"23978","Mios",0.489306001465329,5.02946810041135,50.431310419488,5.95620461627375e-08,1.15629472576388e-07
"4837","Cdkal1",0.544491431639309,4.93711083448117,50.4260626725112,5.96222347625533e-08,1.15728773099059e-07
"28678","Plekhm2",-0.557325604672449,5.13086727226601,51.0806858815019,6.00183115208359e-08,1.16479914977918e-07
"19683","Hoxb13",6.68671621985603,0.181237054616925,52.471564837061,6.03499561728641e-08,1.17105802211475e-07
"3102","Arhgap36",6.68691663948386,-0.00578438299267558,52.465062717273,6.04205085008321e-08,1.17224941114114e-07
"31941","Snrnp70",-0.260078285517978,7.89885172555259,50.351643600768,6.04827919325401e-08,1.17328003438294e-07
"3936","Brat1",-0.521560173318856,4.8026896655267,50.3467460111002,6.05398884026134e-08,1.17420974098071e-07
"28044","Pcbp3",1.70788514922531,1.84618579462418,50.3445413814718,6.05656088893717e-08,1.17453070093655e-07
"26122","Nipbl",-0.675826800765839,7.25186154839879,104.529434776684,6.06683668572072e-08,1.17634530225097e-07
"35798","Zfp949",1.62828527362209,1.96404329778364,50.3192958633015,6.08609694560487e-08,1.17990115652491e-07
"7754","Fam49a",-0.448692467951702,5.8148555117275,50.2809474969439,6.13125680924497e-08,1.18847628583684e-07
"592","2010320M18Rik",1.03374913202936,3.10738190159088,50.2457804040929,6.17298436136417e-08,1.19638360446902e-07
"8015","Fgf16",6.68697138540813,-0.256466912369223,52.3375248760127,6.18223776586599e-08,1.19799568087037e-07
"28849","Polr3gl",-0.744973232801135,3.80690557830064,50.2237339791698,6.19929784888936e-08,1.20105956836149e-07
"35587","Zfp46",0.697037548448896,4.1939587202625,50.2232098868874,6.19992483160443e-08,1.20105956836149e-07
"4365","Cbarp",-1.1340769339785,2.60540696311432,50.2122546786906,6.21304626371072e-08,1.20341941320248e-07
"3198","Arnt",-0.35651034097462,6.79063245540637,50.1944708931915,6.23440958194877e-08,1.20730236516555e-07
"26162","Nlk",0.465178783670467,5.42511408348093,50.1939978176915,6.23497894638017e-08,1.20730236516555e-07
"7474","Exoc3l4",-1.54584701703744,1.7408181754868,50.1699179253612,6.26403334921889e-08,1.21274489018367e-07
"30332","Rpl22",-0.289911899013186,8.12033528147995,50.3973975934501,6.27267501234347e-08,1.2142343693584e-07
"20300","Itga7",4.13810168979951,0.154405152292245,50.1563415758249,6.28047793641217e-08,1.21540067952664e-07
"33363","Tmem14c",-0.334101776587562,7.0785860689687,50.156242234025,6.28059843532042e-08,1.21540067952664e-07
"6842","Dus3l",0.474479076002125,5.31439807529283,50.0971455840057,6.35271970068313e-08,1.22917158910921e-07
"31938","Snrnp35",-0.70315545191118,4.12080647584009,50.0593993126016,6.39924665966983e-08,1.23798690855223e-07
"19373","Hbs1l",0.387578769440995,6.23379282678636,50.0570262415527,6.40218387325945e-08,1.23836804376265e-07
"1493","4933421O10Rik",-1.10967607019925,2.68102148185621,50.0001823497028,6.47297226073667e-08,1.2518714665267e-07
"732","2610524H06Rik",-0.517571149801364,4.80516089679077,49.9932726096399,6.48163374490862e-08,1.25335729543272e-07
"35144","Whrn",1.29853759728387,2.55208735282699,49.9822577186733,6.49546666194756e-08,1.25584252764968e-07
"33739","Tpgs2",0.439412651823965,5.50532628830826,49.975908886669,6.50345405773907e-08,1.2571969989334e-07
"33502","Tmem41b",0.425337218629649,5.82059921002346,49.9749065328117,6.50471606470043e-08,1.25725115786398e-07
"19023","Gpr85",0.986679255198296,3.26736010181343,49.9497929003023,6.53642056446228e-08,1.26318842933805e-07
"23638","March8",0.388893871069904,5.98571341924536,49.9380208936955,6.55133869902548e-08,1.26588036880974e-07
"19220","Gucy2c",-3.05103776426954,0.219247924701372,49.9265437431403,6.56591811822326e-08,1.26850605769235e-07
"29734","Raph1",2.08826281505022,5.12476127415345,190.24655569277,6.57322458824105e-08,1.26972606505395e-07
"19881","Ick",1.1955592124237,2.81190249405702,49.8987599822832,6.60135519550144e-08,1.27496762109195e-07
"32876","Tbck",-0.494789280909855,5.14059274282256,49.8898610457098,6.61274849229691e-08,1.27697548550538e-07
"8123","Fmo5",-1.11296436055001,2.81296139731886,49.8724314722013,6.6351243226624e-08,1.28110324112925e-07
"29195","Proser1",-0.451414132075552,6.0317261948769,51.0727420368109,6.63648353617716e-08,1.28117249631763e-07
"35444","Zfp101",0.706568340500859,4.00889902090477,49.8100388313091,6.71588690728758e-08,1.29630587651217e-07
"8325","G2e3",0.370321193685373,6.47329634180067,49.8015391771384,6.72696990686927e-08,1.29824942965277e-07
"23440","Lyrm4",0.606698406850447,4.48290340611378,49.7810011175787,6.75383075229646e-08,1.30323693163285e-07
"5186","Cirh1a",0.289183055150594,7.38960605684757,49.7027544372218,6.85721837847571e-08,1.32298751448518e-07
"6867","Dusp9",1.66776713235635,2.5504471453557,54.8938448436016,6.89268848407303e-08,1.32963055195172e-07
"28636","Plch2",6.8053485400315,-0.133903145839464,51.6870100113794,6.95353567644615e-08,1.34116620480333e-07
"27956","Paox",1.65540598306908,1.74019521408362,49.6014189593273,6.99362709239642e-08,1.34869570659844e-07
"4514","Ccdc71l",0.514937391372052,5.85083473962898,53.9537865803418,6.99887957327666e-08,1.3495053897878e-07
"2635","Akap17b",-0.889220042008966,3.46747778450933,49.5926964120635,7.00550304989767e-08,1.35057914113128e-07
"32100","Spata24",2.48182730083766,0.840953482107664,49.5610208397852,7.0488111885125e-08,1.35872387880329e-07
"8132","Fn3krp",0.920946250256709,3.80330486333092,50.1762431859143,7.1222661294196e-08,1.37267636645421e-07
"7809","Fam96b",0.427832089005356,6.19658061481114,49.7790632435078,7.12440053631553e-08,1.37288109657668e-07
"20293","Itga11",6.68619226410107,-0.202774802965291,51.5488483260963,7.13025101195846e-08,1.3738017485424e-07
"31050","Sfxn2",-0.667981128259232,4.26398430862256,49.4718753637976,7.172233321479e-08,1.3816826791265e-07
"33295","Tmcc3",0.648103592642278,4.55130333918372,49.4527625042493,7.19899379043966e-08,1.38654218229824e-07
"32418","Stard10",1.10095168789005,3.06129348823564,49.4523130653461,7.19962434213277e-08,1.38654218229824e-07
"30031","Rhobtb2",-0.590794529475641,4.73674694522063,49.4455598695434,7.20910600020605e-08,1.38815943357351e-07
"35143","Whamm",0.53198222619046,4.67570878438575,49.4300635024125,7.23091364033652e-08,1.39214928829513e-07
"2870","Ankrd44",-0.415633690791544,6.44335248867097,50.6408081806712,7.26231595182821e-08,1.39798490323452e-07
"7704","Fam20b",-0.306099151208165,7.08096509611508,49.3386915201143,7.36093698455044e-08,1.41675632176715e-07
"3725","Barx2",6.9139216002071,-0.167958302219678,51.3026220069774,7.45721503211326e-08,1.43507121259709e-07
"26081","Nfya",-0.279770461128829,7.29557360034928,49.2553564824159,7.48169782526425e-08,1.43942880759304e-07
"8494","Gclm",0.34903726255405,6.60495455303557,49.2550764916238,7.48210710139734e-08,1.43942880759304e-07
"30538","Rusc1",-2.56921404359835,6.41267618502919,400.344003488746,7.55491236494806e-08,1.45321695708517e-07
"31027","Sf3b4",0.301996700672568,7.32693056756448,49.1685498103858,7.60973786332213e-08,1.46354300600541e-07
"35378","Zc4h2",3.29475847653398,1.37191335757439,60.7143610565019,7.64279689169359e-08,1.46962918697059e-07
"27930","Pak4",-0.433059771175548,5.37924996652362,49.1458001311687,7.64367855152217e-08,1.46962918697059e-07
"29128","Prkdc",-0.823211607375896,5.00814389003047,71.6027633893542,7.70853299103001e-08,1.48187606891066e-07
"8029","Fgf8",6.80469540268116,-0.100852044159428,51.1139199698458,7.71864600871854e-08,1.48359745033985e-07
"29508","Purb",-0.518812041300679,7.84265957830518,85.5175519479357,7.75447713425259e-08,1.49026083902303e-07
"13844","Gm35019",6.76584505665597,-0.0843433634326715,51.0853567499963,7.75906537150364e-08,1.49091884877107e-07
"7503","Ezh2",0.283066502447605,7.96141511888105,49.0651615665162,7.76529035898542e-08,1.49189111848174e-07
"20655","Kiz",0.904051542619419,3.55722587986299,49.0612353302996,7.77126396150858e-08,1.49281480688745e-07
"35847","Zic2",-0.420258154586307,5.70869941184632,49.0522821971606,7.78490410234213e-08,1.49521069492262e-07
"35850","Zic5",0.920817928611565,3.55205538304548,49.0433852554834,7.79848391667429e-08,1.49759427943933e-07
"6660","Dnajc19",-0.581830417067609,4.57207936651409,49.0359059928849,7.80991939642109e-08,1.49956542017052e-07
"26063","Nfia",0.763145626314796,3.7359235081827,49.034819621712,7.81158189856174e-08,1.4996597632846e-07
"7978","Fem1c",-0.360435188869516,6.64544490723541,49.0222680832778,7.83081722419789e-08,1.50312718566713e-07
"8470","Gbp2b",-6.91754391862878,-0.372142293199582,51.0282362239536,7.84057688127487e-08,1.50477498448328e-07
"20550","Kctd3",0.489701406275507,5.66896781907503,50.0086666080038,7.85248633601628e-08,1.50683481991141e-07
"25516","Mss51",-2.9249216638109,0.219042271690675,49.0002393663142,7.86469855806432e-08,1.50895212819918e-07
"14334","Gm35831",-3.12605167671064,0.138007216328329,48.9848337016719,7.8884861136663e-08,1.51328935858423e-07
"28314","Pfas",-0.361430701931973,6.54788103619002,48.9332167729802,7.9687472344444e-08,1.52845728485711e-07
"4798","Cdh5",-0.878348783413693,3.39484952581015,48.8804319758213,8.05172517508149e-08,1.54414169337904e-07
"7712","Fam213b",1.28718418066953,2.305459742764,48.8535164366032,8.09439062248251e-08,1.55209152322385e-07
"30040","Rhot1",0.357078001011895,6.38009799594374,48.8314098542624,8.12961333997474e-08,1.55861204998318e-07
"34415","Upf3a",-0.361543235693488,6.23682536263938,48.822043503777,8.14458611337427e-08,1.56124887996643e-07
"6896","Dynlt3",1.78814264167961,1.53869975999139,48.7963078148691,8.18587796941802e-08,1.56892931295312e-07
"2187","Abcf2",0.256170378658825,7.85360612431388,48.7732776551174,8.22301812251192e-08,1.57581183865258e-07
"26472","Nudt9",-0.422729768441558,5.711557307872,48.7361248825988,8.28331255792171e-08,1.58712879401747e-07
"29739","Rarres1",6.84299947356274,0.083678531419988,50.6778191173046,8.36111670389773e-08,1.60179681917131e-07
"23774","Med1",-0.39005610077113,6.22852939431033,48.6877219587029,8.36257242879334e-08,1.60183605012264e-07
"29876","Rcor1",-0.282036170616495,7.59307126131985,48.6744099466395,8.38451232492908e-08,1.60579838948126e-07
"32979","Tdh",6.87811592876775,0.0546119243720145,50.6589373847684,8.39019599527823e-08,1.60664662359111e-07
"31375","Slc25a37",0.598210965135786,4.49686708949759,48.6583687728577,8.41103176938557e-08,1.61039566098957e-07
"5832","Ctnnd1",-0.587804532256923,7.45011614465139,91.1220076672541,8.42569503689665e-08,1.61296195167382e-07
"26034","Neu3",2.68142418328024,1.20891858549754,49.2945235231356,8.43178497576301e-08,1.61388649648199e-07
"35893","Znrd1",0.486394180686961,5.33996247466891,48.6439757744629,8.4349025366247e-08,1.61424192170796e-07
"26354","Nrbf2",-0.744496694033051,4.13518766853051,48.9832288325369,8.45439892362119e-08,1.61773129433606e-07
"31548","Slc5a1",6.6869671089384,-0.00557649227477776,50.5957421384787,8.48831155253739e-08,1.6239777294224e-07
"3766","Bckdha",0.585484730099672,4.84261624286404,48.6092856380788,8.49273333880456e-08,1.62458097405725e-07
"6806","Dsel",0.900616558355456,3.26409886661189,48.5757683601684,8.54901048140548e-08,1.635102004696e-07
"5547","Coq5",-0.467545073352793,5.3329877495024,48.5744678173609,8.55120215144766e-08,1.63527693472651e-07
"31156","Siae",-0.879587564513038,3.63983827042186,48.9666898800585,8.56704410690813e-08,1.63806181557352e-07
"4621","Ccs",0.522058178809695,5.25972354960419,48.5544869756275,8.58494917994968e-08,1.64124028440215e-07
"106","1700001L05Rik",0.761079339132457,4.51139983536108,52.6137340656802,8.60350240350097e-08,1.64454169692238e-07
"34035","Tspo",-0.327725135442231,6.93921833047047,48.5150765870435,8.65192896038562e-08,1.65355149757818e-07
"4276","Capn15",-0.509842084651198,5.13175110893356,48.4816524864432,8.70917132011307e-08,1.66410679805038e-07
"6948","E2f3",0.356874205022189,6.34225903394364,48.4813117518063,8.70975693911259e-08,1.66410679805038e-07
"7452","Eva1c",6.80418893750071,0.0248932732519751,50.4118215687898,8.7809164394025e-08,1.67745240946664e-07
"30231","Rnf26",-0.427634620009213,5.53115110376056,48.4112201488037,8.83112006513889e-08,1.68679135492398e-07
"3264","Ascc2",-0.420911996004128,6.05033776212814,48.371532917856,8.90063640884908e-08,1.69981579739467e-07
"1098","4930481A15Rik",2.10317650127995,1.09855039369764,48.3493675577857,8.93971500675844e-08,1.70702431645604e-07
"8319","Fzd6",0.832977470358666,3.59581172234432,48.3187312710773,8.99402960961144e-08,1.71713954303078e-07
"32410","Stam",0.498172346118198,5.27034904876109,48.2740550124843,9.07386685055576e-08,1.73212380771268e-07
"23164","Lmln",0.726066451318434,3.9157044811735,48.2654503173794,9.08933016050019e-08,1.73481700261149e-07
"18827","Gmppa",0.37571250431025,6.21166011417834,48.2381460872951,9.13858425495131e-08,1.74395784477871e-07
"5561","Cox10",0.447435980945001,5.29734554575324,48.2100422268197,9.18957803658726e-08,1.7534279058039e-07
"30041","Rhot2",-0.407232917310524,5.74603044397454,48.1843859711507,9.23639557414208e-08,1.76209841071051e-07
"4473","Ccdc191",1.12483656545342,3.06023677181879,48.5100218274741,9.28676059055374e-08,1.77144301150068e-07
"3772","Bcl2",-0.518106335030024,4.89366504746978,48.1267256632005,9.34254439488986e-08,1.7818183046852e-07
"32684","Syt13",6.84207803887107,-0.0844705058697217,50.0720613544941,9.35023186736795e-08,1.78301889890762e-07
"19068","Greb1l",5.25991357155111,0.181641220439092,48.1171435056785,9.36031015517869e-08,1.78467493975532e-07
"22919","Lama3",6.6461793644248,-0.117383193050769,50.0654447323057,9.36170368632291e-08,1.78467493975532e-07
"3109","Arhgap6",0.807833000126771,4.02315482582456,48.1104241042951,9.37278971155967e-08,1.78652236166302e-07
"29931","Reps1",0.353077901032778,6.29894875542297,48.0996587978516,9.39282047571768e-08,1.7900739126591e-07
"6885","Dync1li2",-0.320343399870141,7.14220091369112,48.0794593795988,9.43052831516055e-08,1.7969818529434e-07
"32019","Sorl1",3.13539599360584,0.806505433360805,48.1952389603825,9.43187429412934e-08,1.7969818529434e-07
"19460","Hexim1",0.419979494667653,5.55537676184958,48.0566434397033,9.47331477151585e-08,1.80460868267272e-07
"31714","Smg5",-0.276989893878579,7.85473178612756,48.0363376720145,9.51156797297285e-08,1.81162617721132e-07
"6735","Dot1l",-0.34330745521543,6.92326696271494,48.0030969173227,9.57454467775154e-08,1.82334986018157e-07
"28951","Ppp1r10",0.340153854883087,6.66849361693189,47.9352936138773,9.70438438843849e-08,1.84780136942684e-07
"33548","Tmem87a",0.35401044052188,6.28166400961415,47.9088512080521,9.75552774081357e-08,1.85726334702822e-07
"19679","Hoxa9",2.13578148434047,1.18160065325151,47.9059309621884,9.76119350051638e-08,1.85806574660491e-07
"28218","Pdhx",0.452762521721792,5.4785557655715,47.8536539688475,9.86321513086812e-08,1.87720674421472e-07
"6892","Dynlt1a",-0.586646544497677,4.65850507217841,47.8375415111229,9.89488821551229e-08,1.8829550245153e-07
"5277","Clec2d",-1.40654114108681,1.85843696100263,47.724461779272,1.01202482043447e-07,1.92555391168846e-07
"28132","Pcmt1",0.331169852436063,6.60232339584359,47.7069757173959,1.01555823259669e-07,1.93198977394155e-07
"5545","Coq3",0.734762742491508,3.78130415976053,47.7047544183777,1.01600803141338e-07,1.93255835446351e-07
"31553","Slc5a3",0.69199507709742,4.34004871496063,47.7004129752583,1.01688775903612e-07,1.93394441622717e-07
"28496","Pim2",0.917011475168358,3.31552023274319,47.6884677388205,1.01931247306824e-07,1.9382679265873e-07
"7235","Emp3",3.2254767628326,0.629833549717554,47.6800267535843,1.02102958931393e-07,1.94124482422642e-07
"8637","Glb1l",-1.10923368657978,2.7868177718877,47.6752758379671,1.02199740513374e-07,1.94259734597706e-07
"19205","Gtpbp4",0.271703148578014,7.76581887213564,47.6750453518636,1.02204438265111e-07,1.94259734597706e-07
"33696","Tomm22",-0.331370906474508,6.92294599268987,47.6723361745337,1.02259673785486e-07,1.94335874565621e-07
"6272","Dcps",0.520380223074628,5.06149918483697,47.6683450892042,1.02341103203624e-07,1.9446176384069e-07
"35689","Zfp7",0.717135311580696,4.04488438866298,47.6290293872631,1.03146958594317e-07,1.95963917626146e-07
"8650","Glipr1",0.560069365350877,6.93508621356581,72.7312835570438,1.03273243443486e-07,1.96174734059314e-07
"2291","Acot6",-1.76548129427922,1.30714696747302,47.6194381761702,1.03344574519535e-07,1.96281114909916e-07
"29775","Rassf6",1.33321026425878,2.28957524293517,47.6006692980578,1.03732454281915e-07,1.96988592181511e-07
"2159","Abca8b",6.76605141018682,0.0247445747461574,49.5014008390216,1.03972705638217e-07,1.97415553929028e-07
"19187","Gtf2h2",0.388397375671559,5.94631368007434,47.5665385379533,1.04441786718676e-07,1.98276809330267e-07
"35657","Zfp637",0.810245293730859,3.46166585196997,47.5588914314406,1.04601422807062e-07,1.98550432707446e-07
"6857","Dusp23",2.04579050671104,1.7035318625564,48.8509996331457,1.04728168802676e-07,1.98761553507968e-07
"19464","Heyl",6.80437661836417,0.0547263346524191,49.4230035325132,1.05506482312572e-07,2.00209025787267e-07
"3559","B4galnt3",6.84024727432389,-0.202606438975388,49.4175120459736,1.05614822461881e-07,2.0038491652458e-07
"26092","Ngrn",0.625667811540781,4.35671796728968,47.4831599673574,1.06196459677311e-07,2.0145861721007e-07
"32999","Tead3",5.29260773985747,0.370727521154422,47.8233206964407,1.0629086757801e-07,2.01607844665445e-07
"5172","Cib2",2.74697286608356,0.779849677656001,47.4773846387619,1.06319157564839e-07,2.01631636939835e-07
"25919","Ndel1",0.373493260074747,6.17188072109446,47.4682954842318,1.06512564415911e-07,2.01968515821967e-07
"29066","Prdm2",-0.443768777068,6.59401090684468,54.1876763742972,1.06894009618472e-07,2.02661799402507e-07
"19782","Hsf1",-0.4785239280189,5.11528575800471,47.4459356135288,1.06989954860547e-07,2.02813674609816e-07
"32763","Tagap",-0.943690209269605,3.1097032022905,47.4342963463198,1.07239359102678e-07,2.03256363722585e-07
"30474","Rsad1",1.06030983228219,2.76778902051821,47.3891935542183,1.08211683313616e-07,2.05068907034312e-07
"19620","Hmox2",-0.364307714706943,5.95268795928938,47.3570082070512,1.08911277060659e-07,2.06364146605762e-07
"20149","Inhba",6.64519906313752,-0.202821594456786,49.2365557129099,1.09252323586209e-07,2.06979731250393e-07
"4500","Ccdc6",-0.366677504458239,6.34128894539134,47.2727613519965,1.10765426517089e-07,2.09815279075639e-07
"20","0610040B10Rik",2.36098293835348,1.02518333143846,47.2499298467613,1.11273688746171e-07,2.10746869456401e-07
"15148","Gm38525",-2.44233129506975,0.66601283712184,47.2376473924693,1.11548141783158e-07,2.11235426727794e-07
"25650","Mvb12b",6.80410880836306,0.297925592819333,49.0718433007049,1.12680028278521e-07,2.13347295890354e-07
"8589","Gimap5",6.55935570393523,0.00948635575539243,49.0399210783265,1.13357556852597e-07,2.14598390818673e-07
"35486","Zfp235",1.01150468543581,2.79921036881254,47.1337477365725,1.13898867688873e-07,2.15591278751813e-07
"29828","Rbm42",-0.321126698858688,6.63374444163955,47.0919258517479,1.14859941830507e-07,2.1734864095824e-07
"19161","Gstm4",1.57163091065231,2.10655109382888,47.2345767743723,1.14861245869926e-07,2.1734864095824e-07
"5196","Ciz1",-0.418357668273764,6.20771268406553,47.7468315785557,1.15020803292362e-07,2.17618408120375e-07
"30850","Sec63",0.301042388029863,7.01300799568038,47.0754861294325,1.15240093049331e-07,2.18001091962873e-07
"7315","Ephb6",6.68705633293241,-0.0208991868495508,48.9269161963207,1.15791274210696e-07,2.19011413038104e-07
"30580","S1pr3",5.26228941585896,0.140595136922378,47.1587519651972,1.15913588085225e-07,2.19210381838917e-07
"2418","Adamts4",4.07759358537666,0.484531043664203,47.0236163397982,1.16448344009102e-07,2.20189167902621e-07
"4157","C920009B18Rik",1.47569640226892,2.08844721025349,47.0016081941484,1.16965073821511e-07,2.21133584864085e-07
"25587","Mtrr",0.426568371155036,5.67853216482467,46.9967446785117,1.17079593835573e-07,2.21317419407221e-07
"7554","Fadd",-0.670202342643595,4.12860503164287,46.9774543044981,1.17534998078437e-07,2.22145483453047e-07
"28861","Pomt1",-0.762063263722754,3.79523380039997,46.971646996493,1.17672465623545e-07,2.22372479679677e-07
"28983","Ppp1r3b",6.6032899102868,-0.293605019641009,48.8190400771395,1.18166776296633e-07,2.2327365655576e-07
"987","4930431P03Rik",-3.69630936426141,0.232038905999731,48.0537103041031,1.18564419991262e-07,2.23991944229582e-07
"2251","Acap3",0.501074937554386,5.03034725200558,46.92663008031,1.1874391362239e-07,2.24297951605651e-07
"5135","Chrna4",6.60281470610195,-0.150910837756605,48.7839346209917,1.18951028961642e-07,2.24656036261625e-07
"35265","Ybx3",0.25898012613004,8.25026921892786,46.8587462338168,1.20379328101166e-07,2.27320055498515e-07
"1919","A530040E14Rik",-2.00117223863618,1.19871898175913,46.8448438157412,1.20717208812948e-07,2.2792448523294e-07
"3715","Banf1",-0.253345338209343,8.09034237244893,46.8204655850698,1.21312133807274e-07,2.2901398693825e-07
"1604","5730508B09Rik",0.546633737795106,5.10235797820617,47.1352000315903,1.21838255834101e-07,2.29973299816578e-07
"20487","Kcnj2",1.44680269665118,2.3083117995055,47.1072709732653,1.22518440013697e-07,2.31223083916786e-07
"7786","Fam78a",2.21212616482484,1.0251117080204,46.7453513375291,1.23164950491878e-07,2.32408958303639e-07
"1811","9530077C05Rik",2.73429174927704,0.771375657166466,46.7437838794376,1.23203934246356e-07,2.3244826551121e-07
"20122","Ilvbl",0.627862389517197,4.16650122480569,46.7429709940013,1.23224156441936e-07,2.32452169009869e-07
"6646","Dnajb6",-0.428867608271467,6.57699574660395,51.6174784086091,1.2349461467971e-07,2.32928051402811e-07
