"","genes","logFC","logCPM","F","PValue","FDR"
"34286","Ube4b",0.0676186261904549,7.27078169837447,2.02548636804311,0.164788817780306,0.54420559569919
"23173","Lmo4",-0.0760052256360482,6.09201250800566,2.02534308111776,0.164790157310369,0.54420559569919
"3049","Araf",0.0927796664482155,5.87038354712576,2.02531445430259,0.164793048830996,0.54420559569919
"6704","Dnph1",0.0872408927108507,5.92266636721081,2.02860087019579,0.164812909029399,0.54420559569919
"25534","Mtap7d3",0.520987749494081,0.00936449602745826,2.03058065720884,0.164961029691391,0.544554262747682
"27780","Orc1",-0.102260850776501,5.08050094301268,2.02254377234223,0.165073194912108,0.544661197313494
"29802","Rbm11",-0.354145909755557,0.987380978058108,2.02249142459543,0.165078493305246,0.544661197313494
"9071","Gm12338",-0.168131149171162,4.46074238904942,2.08938883507289,0.165153157117873,0.544767175913026
"28170","Pdcd2",-0.118951651694162,4.62278176789291,2.02015792813666,0.165314885130897,0.545160212233103
"23312","Lrrc59",0.0490088815614238,8.3985908989301,2.0194205644064,0.16538966677937,0.545266396269267
"9503","Gm15232",0.662300166679338,0.929179570940806,2.02111309264929,0.165450114185426,0.545325279831244
"2609","Aim1l",-0.574116605862859,-0.0527921252356691,2.01637331966891,0.165699139476497,0.545914869569316
"19249","Gzmm",-0.447960011479764,0.706570201083273,2.0166455753265,0.165714259899721,0.545914869569316
"31423","Slc2a4rg-ps",0.50103701387957,1.40799815113318,2.01540010203654,0.165798123301897,0.546050660720367
"4969","Cep89",0.127031645954392,4.71474913380976,2.01367493278879,0.165973759994469,0.546488556628741
"2704","Aldoc",-0.297569409787074,4.48115930726516,2.02521288364285,0.166044001136691,0.546579289088773
"4230","Calm1",0.0506096526843266,10.4463857986796,2.01248030794061,0.166190636421525,0.546921382518024
"35282","Yod1",-0.13275569207566,4.38895601869122,2.01503303938274,0.166250449020313,0.546958623066162
"4232","Calm3",0.051713908024606,8.3351749587036,2.00994956412731,0.166353792130695,0.546958623066162
"19842","Hus1",-0.136274369898466,5.1951270136765,2.09325878848017,0.166384760944032,0.546958623066162
"8015","Fgf16",-0.544115708770063,-0.256466912369223,2.01624203476487,0.166410520031124,0.546958623066162
"25185","Mkln1",0.0578645936760291,7.40418427661869,2.00934537200525,0.166415524831376,0.546958623066162
"35940","Zwilch",0.0840728270722464,5.83310871683556,2.0085039273907,0.16650154414709,0.547100916808695
"28480","Pik3ca",0.070164088258636,6.81611161427344,2.00511388110658,0.166848640680937,0.54810078089261
"21249","LOC102638448",-0.141577098396812,4.06043572512206,2.00416308087884,0.166946145384448,0.548280428737589
"29759","Rasgrp2",-0.169066881176369,3.09808037877355,2.00311312169498,0.167053897957757,0.548493631627969
"32776","Tank",-0.0910131238405922,5.39009151212089,2.00260223585145,0.167106357917132,0.548525227666975
"6865","Dusp7",-0.0985002781321885,6.08255396685751,2.0021256506115,0.167155313488982,0.548545307336344
"28657","Plekha5",-0.0946188280975761,5.97271390251248,2.00154341840024,0.167215144538663,0.548601057088798
"33760","Tprn",0.108845010110435,4.94212851438179,2.00038808783836,0.167333943815795,0.548850192254421
"19233","Gyg",0.0747747070949749,6.290438176883,1.99873130765315,0.167504481772978,0.548997901727741
"28787","Pnrc1",-0.0997440369351287,5.36783853506009,1.99839914193848,0.167538697699239,0.548997901727741
"28845","Polr3d",-0.101752314294052,5.1232116153983,1.99837665446452,0.1675410144044,0.548997901727741
"27750","Onecut3",-0.359613636102608,0.780535155579524,2.00507009310406,0.167550472467943,0.548997901727741
"2449","Adcy7",0.0549245145422772,8.32592869559604,1.99693787096748,0.167689320424159,0.549182621836236
"8036","Fgfr2",-0.288168516150445,1.47505114813278,2.00334702864156,0.167727120829141,0.549182621836236
"25228","Mmp12",-0.250546133622866,2.11559878932158,1.99649005413491,0.167735512221907,0.549182621836236
"20535","Kctd1",-0.164499514681648,3.71542148572762,1.99542035476163,0.167845912069043,0.549403605328244
"30901","Sepsecs",-0.116042285012728,5.02468580286887,1.99410779183115,0.167981495701799,0.549706887927813
"3374","Atp1a3",0.216265492570863,2.58344702548205,2.00151668770447,0.16818022765625,0.54995454288336
"30671","Scamp3",0.314317954072488,1.61385006331967,1.99191786135757,0.168208000247606,0.54995454288336
"33432","Tmem208",0.0815630859811156,6.19119552194201,1.99148944679077,0.168252353870348,0.54995454288336
"29949","Rexo2",0.0833464902351542,6.58570345225192,2.00544467991921,0.168261755186931,0.54995454288336
"28705","Plpp1",0.0737633972136019,6.36005647512829,1.99093823445971,0.168309441279839,0.54995454288336
"3422","Atp6v1a",0.0586620611590006,7.31169901416444,1.99088587144422,0.168314865565005,0.54995454288336
"19096","Grina",-0.0812606611698093,6.39234543945317,1.99115383702235,0.168509362584725,0.550449588749339
"30300","Rpain",-0.152842015316911,3.75239744757081,1.98776605657104,0.168638424831415,0.550730688591244
"8381","Gadd45b",-0.110744867326446,4.60766742646066,1.98707327851375,0.168710374471684,0.550825177233531
"20184","Ints1",0.101374303034717,7.8311695821146,2.15944992096635,0.168802317462788,0.550884746356643
"23897","Mfsd10",0.0840966414576543,6.34197186227641,1.98605503406477,0.168816192633056,0.550884746356643
"7811","Fam98b",0.0835939672084502,5.9715708333664,1.98530720220853,0.168893959502677,0.550884746356643
"34425","Uprt",-0.323665538733964,2.35968096601384,1.99696102841422,0.168925205450273,0.550884746356643
"31757","Smpd2",-0.234887954015711,2.83125061393649,1.98466436856184,0.168960841885827,0.550884746356643
"35411","Zdhhc21",0.0884819545716489,6.30416693085509,1.99647434407347,0.168986746090503,0.550884746356643
"6633","Dnaja1",0.0622231048821415,7.84101464297377,1.98863568999192,0.169093888527808,0.551086137258972
"31938","Snrnp35",0.152239123729716,4.12080647584009,1.98256347516026,0.16917964638457,0.551086137258972
"32032","Sox12",0.427974945810676,0.609760078494565,1.98220314522239,0.169217208189972,0.551086137258972
"33201","Timm21",-0.0944365479407474,5.12755134208461,1.98189163967348,0.169249688446171,0.551086137258972
"29566","R3hcc1",0.12743823761761,4.3764397465701,1.98175720798793,0.169263707757871,0.551086137258972
"21549","LOC106740",-0.199141043401406,3.12932365420309,1.97862895601671,0.169590332672997,0.552009204341059
"21353","LOC102643247",-0.15802467499151,3.53836049161061,1.97723760695612,0.169735847593167,0.552342446869251
"8721","Gm10190",0.355929987681868,0.89918577052907,1.97595773280566,0.169869835841736,0.552502406283253
"25337","Mpv17l2",0.0922150675119803,5.58785782069972,1.97594377076161,0.169871298206729,0.552502406283253
"5303","Clic1",0.0477566371614008,9.0382694920694,1.97516582374952,0.169952803108885,0.552627131490419
"35046","Wdfy1",-0.0744598725386359,6.55921143753386,1.97468653005487,0.170003041642621,0.552650151874526
"19428","Hecw2",0.36773437596431,0.963559131522592,1.97349681523188,0.170127821849546,0.552915421011025
"4537","Ccdc90b",-0.12278257413124,4.55827399225705,1.97201933929253,0.170282935831745,0.552952616667348
"3299","Aste1",-0.166478325366542,3.5236854184209,1.97188621280726,0.17029692053605,0.552952616667348
"20179","Insl6",-0.263568659080386,1.96391361345981,1.97183400770641,0.170302404965926,0.552952616667348
"20412","Kat2a",-0.0841364686942889,5.8666437072198,1.97174270912657,0.170311996886843,0.552952616667348
"28283","Pemt",-0.216729308063504,2.43897734771253,1.96943156660412,0.170555023462722,0.553601286550102
"31080","Sh2b2",-0.143696577242443,4.65597369259302,1.96793444975551,0.170725737177025,0.553917178297736
"5375","Cmya5",-0.305520295221583,1.71481519793814,1.96768592976781,0.170738860034452,0.553917178297736
"34025","Tspan31",0.0797636181812261,6.2536467672174,1.96717552957873,0.170792656154087,0.553951358169475
"35265","Ybx3",-0.0529126635995391,8.25026921892786,1.96663095937351,0.170850076178722,0.553979175934387
"6733","Dopey1",0.100525230614541,5.99873563032077,1.96627370219435,0.170887758292919,0.553979175934387
"33227","Tk2",-0.119107242837484,5.15686620810867,1.96585473438009,0.171081697040745,0.554467509644835
"33101","Tgfa",-0.257218116880249,1.88124850699907,1.97023530331136,0.171165534245356,0.554489771220372
"28447","Pif1",0.102216190198901,5.60403850078992,1.96355189591322,0.171175171076465,0.554489771220372
"31988","Snx5",0.0574388584553093,7.96468288753871,1.96254356852225,0.171281793755933,0.554663785153274
"33536","Tmem70",-0.0832437911129268,5.82684832691654,1.96164186926888,0.17137720875745,0.554663785153274
"7356","Ercc6l",0.0694355143237292,6.53019147765778,1.96157980004363,0.171383779071943,0.554663785153274
"30337","Rpl26",-0.0867143949763369,8.22408699279217,2.09347113758058,0.171402155240258,0.554663785153274
"4596","Ccnj",-0.123761875549722,3.9877414791536,1.96090833140802,0.17145487643127,0.554694212405865
"31385","Slc25a46",0.0682514428300159,6.56865301096484,1.95774495523811,0.171790301257404,0.555494456662775
"25678","Mycn",-0.37360829021969,0.725810103780324,1.96360764454441,0.171863900250653,0.555494456662775
"31956","Sntb2",0.0762509485535648,6.03873388965739,1.95639115049784,0.171934090630603,0.555494456662775
"32870","Tbcb",-0.0819522687922065,6.38378333718833,1.9568074876689,0.171984482262685,0.555494456662775
"5482","Col2a1",-0.182043732366282,2.96238095605424,1.96182165866592,0.172052677699592,0.555494456662775
"35710","Zfp748",-0.107787542448096,4.70798373441119,1.95486613986917,0.172096236841636,0.555494456662775
"35843","Zhx1",-0.0844059852757568,6.49026691502311,1.95651633962948,0.172151435516504,0.555494456662775
"5830","Ctnnbip1",0.122107828904552,5.32415628446407,1.95354429600234,0.172236929761154,0.555494456662775
"8106","Flrt2",0.0947310625507388,5.6463307672716,1.96954816800793,0.172237683315255,0.555494456662775
"7112","Eif1ax",-0.0697962062274972,6.86012953318202,1.95225453760264,0.172374340556311,0.555494456662775
"4125","C430049B03Rik",-0.591009767579418,-0.370628086806699,1.95835120509933,0.172420215663862,0.555494456662775
"6973","E430025E21Rik",0.0660548960093805,6.91591569823271,1.95137040666428,0.172468611768827,0.555494456662775
"35792","Zfp943",-0.173617810610628,3.23878450743258,1.95112381121248,0.172494916244613,0.555494456662775
"20683","Klhdc4",0.0674400787392394,6.80800618777074,1.95066055583655,0.172544344966904,0.555494456662775
"7899","Fbxo32",-0.352002911971962,1.3031931417259,1.95055135975893,0.172555998514514,0.555494456662775
"3992","Btbd6",-0.150688969790513,4.22792013108941,1.95126921457023,0.172607558546112,0.555494456662775
"711","2610021A01Rik",-0.11424255621504,4.43013204971107,1.94971438708742,0.172645352681304,0.555494456662775
"25255","Mnd1",0.166673463269476,3.48549988543064,1.94919709511668,0.172700605880671,0.555494456662775
"28421","Phtf1os",-0.508886025744503,0.404589709114185,1.94900959031116,0.172720638956926,0.555494456662775
"3531","B330016D10Rik",-0.309047888128815,1.54882994398945,1.94886847593901,0.172735717501927,0.555494456662775
"6538","Dirc2",-0.157517383906339,3.30136048210667,1.94886749243574,0.172735822598098,0.555494456662775
"8641","Glce",-0.0800228045806092,5.88631482356852,1.94743969493016,0.17288847651696,0.555494456662775
"7136","Eif3g",-0.0623763292407476,7.48172365804048,1.94719449806574,0.172914708181422,0.555494456662775
"6949","E2f4",0.0568864988780949,7.59375233846731,1.94712658188114,0.172921974838778,0.555494456662775
"26354","Nrbf2",0.162154451300018,4.13518766853051,1.94796226611501,0.172957822896768,0.555494456662775
"25766","Myzap",-0.285146519482021,1.46368352088669,1.94651164257668,0.172987786632186,0.555494456662775
"30921","Serhl",0.105223934169933,4.85856588272045,1.94573936585175,0.173070479498186,0.555494456662775
"20298","Itga5",0.0614488637757485,6.73094253882619,1.94573814702563,0.173070610043577,0.555494456662775
"34153","Tubgcp2",-0.0793230600758182,6.05619935164611,1.94553178254172,0.173092714926393,0.555494456662775
"2940","Ap1s3",0.0676977936003379,7.26313411705558,1.94506960580964,0.17314223361472,0.555494456662775
"25443","Mrps18a",-0.0863388688966046,5.63648186345192,1.94419776306395,0.173235691151549,0.555494456662775
"4889","Cebpa",0.167396367682188,3.03761467430705,1.94405170093316,0.173251354259857,0.555494456662775
"2907","Anp32e",0.0468596420073939,9.02484528419215,1.94374509650958,0.173284238797698,0.555494456662775
"3158","Arl14ep",-0.10400937592475,4.9499389500985,1.94372096668491,0.173286827134781,0.555494456662775
"32219","Spr",-0.0923427496537042,5.1339418344168,1.94325730976183,0.173336571294176,0.555494456662775
"33520","Tmem55b",-0.0824729060215909,6.01759862234258,1.94286655421098,0.173378507421568,0.555494456662775
"29589","Rab18",0.0611114473647347,7.37758037833486,1.94252309784152,0.173415377425323,0.555494456662775
"33189","Tigd3",-0.248313793186379,2.24690478859673,1.94250116182587,0.173417732573843,0.555494456662775
"3533","B3galnt2",0.0812127071212442,5.88461767791538,1.9424324355622,0.173425111580686,0.555494456662775
"31450","Slc35a5",0.0890973465515694,5.5953699129312,1.94204888288966,0.173466299813775,0.555494456662775
"12788","Gm33318",-0.234804189495415,2.31713946678622,1.94191338004822,0.173480853744197,0.555494456662775
"29666","Rad21",0.0512886978011971,8.85227280694366,1.93961185986922,0.17372827670285,0.556112139734771
"33880","Trim54",-0.380983992408162,0.688314499964539,1.94552243603331,0.173787069313345,0.556112139734771
"32471","Stk38",0.0683081159139918,6.92047029271048,1.93890786184464,0.173804043984268,0.556112139734771
"29750","Rasd1",-0.41785248962128,0.743517920361817,1.93803932497562,0.173897574300903,0.556219129045299
"5871","Ctxn1",-0.531288888292536,0.233521449813578,1.93779071904461,0.173924357102489,0.556219129045299
"3563","B4galt3",-0.101931619391109,5.25800162150926,1.93663427428614,0.174049008262483,0.556478789213757
"3058","Arf2",-0.0692765028588904,6.31791134847658,1.9356678833919,0.17415325611737,0.556673101493489
"34560","Vav2",0.120647236600023,4.75820067562818,1.93406522774745,0.174326305308687,0.557087182300409
"23435","Lypla1",-0.0634037100623999,7.20267476258782,1.93349553478813,0.174387868512565,0.557144874327194
"26591","Ogdhl",-0.511957448055761,0.221312173190573,1.93515953070599,0.174438264679058,0.557166869347801
"7036","Eef1akmt1",0.113736097121489,4.71546728672743,1.93156625584676,0.174596547795155,0.557297175702042
"1379","4931406C07Rik",-0.185269557382909,4.01173561737901,1.93288429245224,0.174612448923473,0.557297175702042
"23451","Lyz1",-1.24459827242622,0.990401491960099,1.93112544150654,0.174644270291113,0.557297175702042
"35621","Zfp566",-0.213315197344438,2.49153735484842,1.93104344947027,0.174653148464841,0.557297175702042
"29831","Rbm45",0.122287297839459,4.91963476456745,1.92983128248189,0.174784466299196,0.557370626345343
"19472","Hgs",0.073143626956909,6.69790229305582,1.92973481201792,0.174794922339555,0.557370626345343
"33278","Tma16",-0.08696689344413,5.28319697922368,1.92962569375289,0.174806750129082,0.557370626345343
"34429","Uqcr10",-0.0799061381917707,6.34789004087625,1.93016728302969,0.174978073348819,0.557692663580713
"724","2610301B20Rik",-0.177428394737903,3.22324360351166,1.92789150477849,0.174994855311777,0.557692663580713
"19951","Ifnar2",-0.105979243268559,5.34194924614488,1.926065319228,0.175193202165891,0.558185855619367
"28679","Plekhm3",0.0771581190735071,6.7968508952676,1.92456190496066,0.175356694722357,0.558505825057345
"34984","Vrk2",-0.101712614446285,5.52355054908629,1.92432661636099,0.175382298359623,0.558505825057345
"28317","Pfdn4",-0.0827235282397463,5.52876469977366,1.92364478287906,0.175456519497695,0.558505825057345
"23324","Lrrc75a",0.240219150403828,2.45666512177703,1.92353849158631,0.17546809326089,0.558505825057345
"29124","Prkcz",-0.211905040746396,3.00682485335353,1.92283925590363,0.175544253963814,0.558506964031603
"33706","Tonsl",-0.120624570682219,4.78418672379705,1.92484590751357,0.175555683735041,0.558506964031603
"33371","Tmem156",-0.115655700438715,4.44684546249601,1.92175484255264,0.175662446790143,0.558707807041178
"35371","Zc3h6",0.272047162627924,2.11736446454316,1.92112482667214,0.175731157665083,0.558766992882402
"23791","Med24",0.0782698567697603,6.22351636861536,1.9207841268751,0.175768328569334,0.558766992882402
"18779","Gm9776",-0.247381602853824,2.15727288540633,1.92006359047403,0.175846971400338,0.558878249883675
"32932","Tcf19",0.0632860349537858,6.83019256364186,1.91778188624493,0.176096286846214,0.55953175014039
"4","0610009B22Rik",-0.113038353850678,4.45176305291891,1.91631037288132,0.176257300420403,0.559660959852137
"27928","Pak2",0.0559331289423297,7.92039029286122,1.91609169895001,0.176281242912818,0.559660959852137
"33000","Tead4",-0.18787268990831,2.9661597275277,1.91598865746094,0.176292526226149,0.559660959852137
"10099","Gm20939",-0.292248443092033,2.26561473850718,1.91811644567958,0.176407384636499,0.559660959852137
"25179","Mitf",0.141953919124288,3.5467278974803,1.91483257235712,0.176419180127101,0.559660959852137
"9340","Gm14023",0.785570130782663,0.206370305548077,1.91473019438716,0.176430401329773,0.559660959852137
"34318","Ubxn2a",0.057888634624207,7.16026698021435,1.91461619870374,0.17644289690926,0.559660959852137
"32775","Tango6",-0.105730691411532,5.07458094915272,1.91395699527454,0.176515176036544,0.559735776534129
"7878","Fbxl4",-0.184197328322512,3.53946570982205,1.91351032431478,0.176564172032304,0.559735776534129
"35403","Zdhhc14",-0.233457448412019,2.91657579040333,1.91320547291138,0.176597621022872,0.559735776534129
"12742","Gm3325",-0.112390425811456,5.00605510278702,1.91275704298244,0.176646837627839,0.559753218466836
"25709","Myl6",-0.0526665340949222,8.56414940569992,1.91185067780603,0.17674636445544,0.559806584857291
"26529","Nxph4",-0.245244608204036,2.02360994831484,1.91137421037902,0.17679871179574,0.559806584857291
"28695","Plk3",-0.137038429366673,3.74226877049453,1.91098066468673,0.176841962960116,0.559806584857291
"11739","Gm31645",-0.441429546301397,0.405507323550062,1.91090838834238,0.176849907604155,0.559806584857291
"2106","AW146154",-0.306745337892824,1.84864767180506,1.91022861236097,0.17692464985798,0.559806584857291
"4044","C130021I20Rik",-0.518553135473257,0.0399799188907448,1.91651615231158,0.17692598585845,0.559806584857291
"4841","Cdkl4",-0.796218749888939,0.219911194833141,1.91145268954114,0.177037625142991,0.55994336302355
"32602","Suv39h1",0.0620508432406231,7.07017688488615,1.90821413807847,0.17714636719977,0.55994336302355
"29316","Psen1",0.0626775199365805,7.30155964189486,1.9078558213322,0.177185839315382,0.55994336302355
"3561","B4galt1",0.0735303572738604,6.12708161153285,1.90748437003845,0.177226769502395,0.55994336302355
"30016","Rhbdf1",0.323864902766139,1.03266795349329,1.90747507399056,0.17722779397904,0.55994336302355
"25670","Mybpc3",-0.394695644377782,2.69128316455756,1.90744067190095,0.177231585344353,0.55994336302355
"35862","Zkscan5",-0.121032278893907,4.09005958826281,1.90667748622721,0.17731571916572,0.560070987646041
"28383","Phf13",0.0915538222823951,5.66795900428435,1.90759028687399,0.177444549082697,0.560339691986172
"30034","Rhod",-0.130974713304977,3.7871789211193,1.90451031902048,0.177554890474754,0.560549894607797
"34076","Ttc26",-0.201736360466172,2.71774265504327,1.90241390780373,0.17778662259983,0.561090028323979
"4737","Cdadc1",0.148660194036017,4.11109272590688,1.90216993313288,0.177813614598884,0.561090028323979
"19797","Hspa1a",-0.344765286889833,1.3414065101104,1.90176956058201,0.177857920278831,0.561091566684018
"34976","Vps51",-0.0682839398329776,6.82665203674714,1.9008208382427,0.177962960032405,0.561284655964272
"22284","LOC108168376",0.309522739766353,3.35606524823645,1.95144382184332,0.17813526945364,0.561689762460934
"6071","Cyth1",-0.104426903109464,4.74094128705994,1.89584628798571,0.178514951736266,0.562618991048362
"4017","Btrc",-0.086755039624903,5.18830120409115,1.8948567399548,0.17862500080844,0.562618991048362
"19437","Hemk1",-0.203449597066088,2.63687438207495,1.89481587369765,0.178629547360743,0.562618991048362
"26166","Nlrc5",-0.0947116398524616,5.59958206781483,1.89475193324805,0.178636661298905,0.562618991048362
"8544","Gfm2",-0.096456756325,5.43804886427286,1.89463516339432,0.178649653854169,0.562618991048362
"31516","Slc43a3",0.237700433586554,1.94173285463845,1.89368607519536,0.178755297663498,0.562680433410549
"7733","Fam234a",-0.113473710231078,4.52156893972797,1.893474467076,0.178778862199788,0.562680433410549
"32981","Tdp1",0.0786958433780219,5.77991683192298,1.89327578671838,0.17880099051523,0.562680433410549
"27835","Otub1",0.0640193031552072,7.40875080521761,1.89238276117679,0.178900493292188,0.562855237495448
"34164","Tulp4",0.114226190315554,5.699844847056,1.92224149729225,0.178999434753725,0.562941599159648
"28122","Pcgf2",0.166647120497484,3.80174293575929,1.89134803432821,0.179015868159163,0.562941599159648
"29932","Reps2",-0.251016994580114,2.03185513132234,1.8980678828996,0.179065521267134,0.562959489277105
"30106","Rint1",0.0849775533776022,5.40981761808843,1.88925241250218,0.179249810453706,0.563033973787378
"34199","Txnrd1",0.0475366657083139,8.34894180932895,1.88923831813786,0.179251385108198,0.563033973787378
"28658","Plekha6",-0.148254179635959,3.95170150011614,1.89905305728182,0.179258872621387,0.563033973787378
"5345","Clu",0.274801290395715,1.64614027525982,1.88908718684104,0.179268270888615,0.563033973787378
"1919","A530040E14Rik",0.510159594394441,1.19871898175913,1.88760475275045,0.179434003729187,0.563033973787378
"33988","Tsc22d2",-0.0904771246326779,5.35312136353993,1.88754853863075,0.17944029197558,0.563033973787378
"28394","Phf5a",0.066358114935881,6.76648670043009,1.88730102615935,0.179467982473947,0.563033973787378
"18673","Gm8493",-0.203136379006489,2.64368221138895,1.88714478083755,0.17948546509635,0.563033973787378
"32842","Tbc1d12",-0.10294930040538,4.91442170506745,1.88641344959267,0.179567322600729,0.563033973787378
"5121","Chpt1",-0.175677288064296,2.77550013493013,1.88597433107792,0.179616494513002,0.563033973787378
"35188","Wscd1",-0.27670101159387,1.48066243173304,1.8918480389516,0.179649393043278,0.563033973787378
"8564","Ggnbp2",0.066993592631606,6.7292738406168,1.88528025355926,0.179694249500557,0.563033973787378
"7245","Endod1",-0.0751586983538645,5.94757916070577,1.88482156282701,0.179745657225196,0.563033973787378
"26172","Nlrp1c-ps",1.20293644327612,1.26201948167915,1.88440781311359,0.179792043396414,0.563033973787378
"35909","Zranb2",0.0515465031100114,7.67978085088255,1.88386015588328,0.179853464354885,0.563033973787378
"25595","Mtx2",-0.0766761037150323,5.88536723508848,1.88319318262642,0.179928301030351,0.563033973787378
"7040","Eef1g",-0.048410203447993,9.85364307007594,1.88238815094916,0.180018678336097,0.563033973787378
"32277","Srd5a3",0.113740355324169,4.69888806645844,1.88204895423893,0.180056774820718,0.563033973787378
"35103","Wdr77",0.0585963865285388,7.13086715080766,1.88178880516547,0.180085999747967,0.563033973787378
"14334","Gm35831",-1.24486198638828,0.138007216328329,1.88174081829535,0.180091391177161,0.563033973787378
"31413","Slc29a2",-0.192525602143924,2.85267022266457,1.88161273046852,0.180105783075988,0.563033973787378
"23396","Luzp1",0.07616900857936,6.51385139466417,1.88126224618184,0.180145170444071,0.563033973787378
"31589","Slc7a2",-0.42005711538814,0.382834007883434,1.88732537204176,0.18015418312856,0.563033973787378
"25188","Mknk2",-0.0601944292063947,7.58225715946365,1.8811703647514,0.180155497782614,0.563033973787378
"3332","Atg12",-0.075368999571374,5.93336196390796,1.88059572658983,0.18022010246755,0.563033973787378
"34980","Vps72",-0.0748002208570854,6.09618481445765,1.88044611660528,0.180236927210592,0.563033973787378
"30430","Rps6ka3",0.0705348874020007,7.22012607963793,1.88569506028605,0.180313506253025,0.563033973787378
"5895","Cwf19l1",-0.105018317663099,5.245017351055,1.87970437830567,0.180320369113787,0.563033973787378
"28286","Pepd",-0.0824261695006902,5.63142864899687,1.87876544077685,0.180426061772663,0.56322665065796
"28379","Phf11b",0.264130188881798,4.32936274510612,1.89039145716762,0.180503323792796,0.563323747609635
"20363","Jak2",-0.0616902268240708,8.01170743747734,1.87724812747659,0.180597017970145,0.563323747609635
"1716","9130019O22Rik",0.39632612200554,1.19403163909058,1.87672177547383,0.18065636786109,0.563323747609635
"23509","Magef1",-0.120679341416002,4.26683553767625,1.87627656229778,0.180706587143695,0.563323747609635
"30968","Serpinb6a",0.221375651486558,2.51563662027822,1.8759814727332,0.18073988201927,0.563323747609635
"25204","Mllt1",0.0751137693402594,6.15199618180032,1.87580533195948,0.180759759461579,0.563323747609635
"23558","Map1b",-0.203113187031044,2.75578066466169,1.87882823338839,0.180765113543771,0.563323747609635
"31483","Slc38a1",0.0642196270292737,7.30901421872395,1.87496443986497,0.181012154724793,0.563956360401697
"33796","Trappc11",-0.0598391456315683,7.41336620110982,1.87119079916811,0.181281449120632,0.564550597432474
"32599","Susd4",0.509953069271599,-0.117569844790003,1.87659471026034,0.181358748174605,0.564550597432474
"32879","Tbl1x",0.0645421872166839,6.85176588970442,1.87046090128725,0.181364133024587,0.564550597432474
"23032","Lef1",-0.302238906825238,1.62660796407336,1.88914264231973,0.181387599221525,0.564550597432474
"31278","Slc16a2",0.178988920158083,2.7966177453167,1.86965409040966,0.1814555827068,0.564550597432474
"3898","Bnip3l-ps",-0.258501953755128,2.00619195650822,1.86954972950789,0.181467415777592,0.564550597432474
"19750","Hs3st3b1",-0.129272434795987,3.98161379790505,1.86893125283001,0.18153756152338,0.564631643261326
"19590","Hmbs",-0.10468099710941,5.0623544475425,1.8684884308324,0.181587805152177,0.564650763713847
"7204","Elp4",-0.135166564489277,4.09244156707805,1.86771560710096,0.181675531767088,0.56475948503094
"30576","S100pbp",0.0832037768499814,5.76360799185999,1.86740346936994,0.181710978393399,0.56475948503094
"35794","Zfp945",-0.189211918211149,3.10432278934627,1.86622217228751,0.181845203096399,0.5648520097619
"982","4930430F08Rik",-0.125991766896399,3.99241583073874,1.86570806460486,0.181903655880245,0.5648520097619
"26501","Nupl1",0.0651101716003824,6.72943114224866,1.86560671024189,0.181915182299422,0.5648520097619
"35058","Wdr19",0.179593864304322,3.50203248538062,1.86641297833617,0.181917195490674,0.5648520097619
"26003","Neil3",0.071537839837418,6.12158776890324,1.86437200860378,0.182055668275571,0.565048151254424
"35528","Zfp341",-0.162731026169048,3.22361929624266,1.86425824135962,0.182068619451445,0.565048151254424
"34047","Tssc4",0.0860962532551271,5.92233286570924,1.86569970792082,0.182132934040654,0.56511078759161
"3718","Bank1",-0.161084381857394,5.45248691573162,1.86312166242617,0.18219806781363,0.565175934678665
"19898","Idnk",-0.134958595424755,4.34149771722916,1.86195383779629,0.182331190611608,0.565199923858398
"29458","Ptpn14",-0.346805173154159,0.744008230977839,1.86144211449043,0.182389560039734,0.565199923858398
"7153","Eif4ebp2",0.0717932446507718,7.61828821281011,1.88629057907475,0.182394573433024,0.565199923858398
"23614","Mapk8ip1",-0.481551598494824,0.194511591882486,1.86130403305165,0.182405314086283,0.565199923858398
"30110","Ripk1",-0.0726970661657255,6.62430491912812,1.86079238139805,0.182463703993337,0.565199923858398
"31243","Slc10a3",0.1508745768595,3.96374728799312,1.86052447366872,0.182494286742756,0.565199923858398
"29400","Ptcd3",-0.0747838473434806,6.00466568882679,1.86034503092164,0.182514774318975,0.565199923858398
"32777","Taok1",-0.101595534221548,6.52519126658329,1.93306448060682,0.182581805856679,0.565270798838195
"8407","Galnt3",-0.279643711847788,1.85960504253113,1.86605968384806,0.182646889841307,0.565335611413569
"29004","Ppp2r3a",-0.330013864436076,1.05599911168672,1.8587835336143,0.182693172979802,0.56534221363131
"34998","Vstm4",0.503732605927464,-0.0369244459237385,1.86298662913352,0.182900367073929,0.565661222204847
"20012","Igsf3",0.203535980113265,2.44688783936333,1.862527130524,0.182952698713227,0.565661222204847
"8352","Gabarapl2",-0.0768549759358414,6.64885499039392,1.86502052197721,0.182970855487235,0.565661222204847
"5580","Cox7a2",-0.0705714412077316,6.88102234021661,1.85744593010464,0.182972962309448,0.565661222204847
"31290","Slc17a5",-0.16535936976361,3.17957176775912,1.8553734908245,0.183083497915896,0.565691778486345
"28374","Phc3",-0.107241330967393,6.09590597960585,1.90490515762389,0.183112350692969,0.565691778486345
"33782","Traf6",-0.075390878575917,6.14353579037113,1.85471517685971,0.183158966718859,0.565691778486345
"29708","Ranbp1",0.0550422265444391,8.13647941241619,1.8547100385175,0.18315955592381,0.565691778486345
